x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001122	0.081592	[]
0	0	0x602439cc	4	0.000466	0.065453	[]
0	0	0x602439d0	1224	0.000841	11.099359	[]
0	0	0x60243e98	24	0.000375	0.487992	[]
0	0	0x60261340	12	0.000427	0.214634	[]
0	0	0x6026134c	156	0.000442	2.693020	[]
0	0	0x60261b6c	4	0.000441	0.069193	[]
0	0	0x60261b70	36	0.000440	0.624845	[]
0	0	0x60261b94	32	0.000404	0.603738	[]
0	0	0x602a1d68	4	0.000484	0.063033	[]
0	0	0x602a1d6c	184	0.000443	3.165995	[]
0	0	0x602a1e28	516	0.000533	7.388523	[]
0	0	0x602a202c	4	0.000451	0.067609	[]
0	0	0x602a2854	76	0.000425	1.363090	[]
0	0	0x602a31b4	12	0.000440	0.207998	[]
0	0	0x602a31c0	156	0.000435	2.733532	[]
0	0	0x602a39e0	4	0.000509	0.059979	[]
0	0	0x602a39e4	36	0.000460	0.597586	[]
0	0	0x602a3a08	32	0.000441	0.553416	[]
0	0	0x602e3bdc	4	0.000400	0.076307	[]
0	0	0x602e3be0	184	0.000437	3.209498	[]
0	0	0x602e3c9c	516	0.000553	7.113102	[]
0	0	0x602e3ea0	4	0.000364	0.083740	[]
0	0	0x602e46c8	76	0.000412	1.405685	[]
0	0	0x602e5028	12	0.000434	0.210940	[]
0	0	0x602e5034	156	0.000478	2.489964	[]
0	0	0x602e5854	4	0.000435	0.070100	[]
0	0	0x602e5858	36	0.000404	0.679558	[]
0	0	0x602e587c	32	0.000432	0.565544	[]
0	0	0x60325a50	4	0.000493	0.061909	[]
0	0	0x60325a54	184	0.000427	3.286815	[]
0	0	0x60325b10	516	0.000476	8.271163	[]
0	0	0x60325d14	4	0.000480	0.063616	[]
0	0	0x6032653c	76	0.000451	1.286970	[]
0	0	0x60326e9c	12	0.000419	0.218455	[]
0	0	0x60326ea8	156	0.000416	2.859222	[]
0	0	0x603276c8	4	0.000464	0.065773	[]
0	0	0x603276cc	36	0.000454	0.605638	[]
0	0	0x603276f0	32	0.000374	0.653320	[]
0	0	0x603678c4	4	0.000418	0.073055	[]
0	0	0x603678c8	184	0.000417	3.369987	[]
0	0	0x60367984	516	0.000447	8.810003	[]
0	0	0x60367b88	4	0.000465	0.065584	[]
0	0	0x603683b0	76	0.000390	1.487017	[]
0	0	0x60368d10	12	0.000412	0.222182	[]
0	0	0x60368d1c	156	0.000453	2.627445	[]
0	0	0x6036953c	4	0.000461	0.066130	[]
0	0	0x60369540	36	0.000465	0.590991	[]
0	0	0x60369564	32	0.000413	0.591337	[]
0	0	0x603a9738	4	0.000410	0.074520	[]
0	0	0x603a973c	184	0.000401	3.499618	[]
0	0	0x603a97f8	516	0.000530	7.422093	[]
0	0	0x603a99fc	4	0.000430	0.070959	[]
0	0	0x603aa224	76	0.000366	1.584410	[]
0	0	0x603aab84	12	0.000398	0.229840	[]
0	0	0x603aab90	156	0.000407	2.926287	[]
0	0	0x603ab3b0	4	0.000404	0.075590	[]
0	0	0x603ab3b4	36	0.000401	0.684896	[]
0	0	0x603ab3d8	32	0.000409	0.596378	[]
0	0	0x603eb5ac	4	0.000439	0.069514	[]
0	0	0x603eb5b0	184	0.000401	3.504160	[]
0	0	0x603eb66c	516	0.000547	7.202652	[]
0	0	0x603eb870	4	0.000474	0.064327	[]
0	0	0x603ec098	76	0.000416	1.395334	[]
0	0	0x603ec9f8	12	0.000401	0.228509	[]
0	0	0x603eca04	156	0.000441	2.696803	[]
0	0	0x603ed224	4	0.000416	0.073394	[]
0	0	0x603ed228	36	0.000420	0.654038	[]
0	0	0x603ed24c	32	0.000388	0.628529	[]
0	0	0x6042d420	4	0.000391	0.078026	[]
0	0	0x6042d424	184	0.000425	3.303297	[]
0	0	0x6042d4e0	516	0.000492	7.998926	[]
0	0	0x6042d6e4	4	0.000384	0.079406	[]
0	0	0x6042df0c	76	0.000413	1.404052	[]
0	0	0x6042e86c	12	0.000392	0.233743	[]
0	0	0x6042e878	156	0.000386	3.080174	[]
0	0	0x6042f098	4	0.000436	0.070021	[]
0	0	0x6042f09c	36	0.000453	0.606747	[]
0	0	0x6042f0c0	32	0.000430	0.567791	[]
0	0	0x6046f294	4	0.000382	0.079861	[]
0	0	0x6046f298	184	0.000378	3.718580	[]
0	0	0x6046f354	516	0.000514	7.663971	[]
0	0	0x6046f558	4	0.000432	0.070673	[]
0	0	0x6046fd80	76	0.000386	1.503754	[]
0	0	0x604706e0	12	0.000383	0.239196	[]
0	0	0x604706ec	156	0.000373	3.188863	[]
0	0	0x60470f0c	4	0.000370	0.082415	[]
0	0	0x60470f10	36	0.000384	0.714452	[]
0	0	0x60470f34	32	0.000393	0.620777	[]
0	0	0x604b1108	4	0.000372	0.082146	[]
0	0	0x604b110c	184	0.000414	3.393859	[]
0	0	0x604b11c8	516	0.000494	7.977207	[]
0	0	0x604b13cc	4	0.000403	0.075820	[]
0	0	0x604b1bf4	76	0.000370	1.567153	[]
0	0	0x604b2554	12	0.000320	0.285825	[]
0	0	0x604b2560	156	0.000368	3.231995	[]
0	0	0x604b2d80	4	0.000367	0.083081	[]
0	0	0x604b2d84	36	0.000371	0.739976	[]
0	0	0x604b2da8	32	0.000398	0.613940	[]
0	0	0x604f2f7c	4	0.000372	0.082018	[]
0	0	0x604f2f80	184	0.000406	3.458662	[]
0	0	0x604f303c	516	0.000478	8.240536	[]
0	0	0x604f3240	4	0.000368	0.082964	[]
0	0	0x604f3a68	76	0.000363	1.595308	[]
0	0	0x604f43c8	12	0.000387	0.236753	[]
0	0	0x604f43d4	156	0.000429	2.773918	[]
0	0	0x604f4bf4	4	0.000434	0.070313	[]
0	0	0x604f4bf8	36	0.000438	0.626670	[]
0	0	0x604f4c1c	32	0.000396	0.616965	[]
0	0	0x60534df0	4	0.000381	0.080117	[]
0	0	0x60534df4	184	0.000363	3.867018	[]
0	0	0x60534eb0	516	0.000465	8.464856	[]
0	0	0x605350b4	4	0.000364	0.083805	[]
0	0	0x605358dc	76	0.000374	1.549811	[]
0	0	0x6053623c	12	0.000327	0.280036	[]
0	0	0x60536248	156	0.000369	3.222274	[]
0	0	0x60536a68	4	0.000363	0.083964	[]
0	0	0x60536a6c	36	0.000371	0.739497	[]
0	0	0x60536a90	32	0.000386	0.632977	[]
0	0	0x60576c64	4	0.000361	0.084477	[]
0	0	0x60576c68	184	0.000363	3.867764	[]
0	0	0x60576d24	516	0.000471	8.349596	[]
0	0	0x60576f28	4	0.000370	0.082575	[]
0	0	0x60577750	76	0.000358	1.621632	[]
0	0	0x605780b0	12	0.000356	0.256895	[]
0	0	0x605780bc	156	0.000360	3.308442	[]
0	0	0x605788dc	4	0.000363	0.084003	[]
0	0	0x605788e0	36	0.000365	0.752051	[]
0	0	0x60578904	32	0.000374	0.653532	[]
0	0	0x605b8ad8	4	0.000353	0.086532	[]
0	0	0x605b8adc	184	0.000365	3.842345	[]
0	0	0x605b8b98	516	0.000468	8.403762	[]
0	0	0x605b8d9c	4	0.000364	0.083784	[]
0	0	0x605b95c4	76	0.000360	1.609747	[]
0	0	0x605b9f24	12	0.000358	0.255447	[]
0	0	0x605b9f30	156	0.000325	3.667052	[]
0	0	0x605ba750	4	0.000361	0.084620	[]
0	0	0x605ba754	36	0.000369	0.743602	[]
0	0	0x605ba778	32	0.000366	0.666647	[]
0	0	0x605fa94c	4	0.000365	0.083577	[]
0	0	0x605fa950	184	0.000357	3.930343	[]
0	0	0x605faa0c	516	0.000465	8.466112	[]
0	0	0x605fac10	4	0.000359	0.084936	[]
0	0	0x605fb438	76	0.000366	1.582940	[]
1	0	0x60260400	12	0.000377	0.243154	[]
1	0	0x6026040c	156	0.000380	3.130568	[]
1	0	0x60260c2c	4	0.000354	0.086195	[]
1	0	0x60260c30	36	0.000365	0.751848	[]
1	0	0x60260c54	32	0.000364	0.670346	[]
1	0	0x602a0e28	4	0.000363	0.084084	[]
1	0	0x602a0e2c	184	0.000383	3.668534	[]
1	0	0x602a0ee8	516	0.000479	8.217315	[]
1	0	0x602a10ec	4	0.000369	0.082746	[]
1	0	0x602a1914	76	0.000364	1.590892	[]
1	0	0x602a2274	12	0.000363	0.252538	[]
1	0	0x602a2280	156	0.000365	3.261578	[]
1	0	0x602a2aa0	4	0.000363	0.084095	[]
1	0	0x602a2aa4	36	0.000373	0.736306	[]
1	0	0x602a2ac8	32	0.000389	0.627591	[]
1	0	0x602e2c9c	4	0.000366	0.083299	[]
1	0	0x602e2ca0	184	0.000361	3.886922	[]
1	0	0x602e2d5c	516	0.000472	8.343739	[]
1	0	0x602e2f60	4	0.000369	0.082696	[]
1	0	0x602e3788	76	0.000373	1.555507	[]
1	0	0x602e40e8	12	0.000359	0.255248	[]
1	0	0x602e40f4	156	0.000360	3.303401	[]
1	0	0x602e4914	4	0.000366	0.083370	[]
1	0	0x602e4918	36	0.000373	0.735499	[]
1	0	0x602e493c	32	0.000375	0.650745	[]
1	0	0x60324b10	4	0.000391	0.078106	[]
1	0	0x60324b14	184	0.000379	3.705427	[]
1	0	0x60324bd0	516	0.000482	8.174487	[]
1	0	0x60324dd4	4	0.000364	0.083823	[]
1	0	0x603255fc	76	0.000365	1.587364	[]
1	0	0x60325f5c	12	0.000352	0.260417	[]
1	0	0x60325f68	156	0.000364	3.266232	[]
1	0	0x60326788	4	0.000358	0.085314	[]
1	0	0x6032678c	36	0.000363	0.756757	[]
1	0	0x603267b0	32	0.000361	0.676213	[]
1	0	0x60366984	4	0.000355	0.085849	[]
1	0	0x60366988	184	0.000368	3.816761	[]
1	0	0x60366a44	516	0.000464	8.484924	[]
1	0	0x60366c48	4	0.000364	0.083798	[]
1	0	0x60367470	76	0.000355	1.635168	[]
1	0	0x60367dd0	12	0.000408	0.224272	[]
1	0	0x60367ddc	156	0.000408	2.915035	[]
1	0	0x603685fc	4	0.000452	0.067585	[]
1	0	0x60368600	36	0.000410	0.669258	[]
1	0	0x60368624	32	0.000407	0.599350	[]
1	0	0x603a87f8	4	0.000418	0.073041	[]
1	0	0x603a87fc	184	0.000404	3.471062	[]
1	0	0x603a88b8	516	0.001288	3.056599	[]
1	0	0x603a8abc	4	0.000414	0.073762	[]
1	0	0x603a92e4	76	0.000407	1.424506	[]
1	0	0x603a9c44	12	0.000366	0.250115	[]
1	0	0x603a9c50	156	0.000359	3.314708	[]
1	0	0x603aa470	4	0.000356	0.085730	[]
1	0	0x603aa474	36	0.000356	0.771356	[]
1	0	0x603aa498	32	0.000353	0.692321	[]
1	0	0x603ea66c	4	0.000354	0.086202	[]
1	0	0x603ea670	184	0.000355	3.955594	[]
1	0	0x603ea72c	516	0.000457	8.616030	[]
1	0	0x603ea930	4	0.000351	0.086986	[]
1	0	0x603eb158	76	0.000349	1.660692	[]
1	0	0x603ebab8	12	0.000352	0.259775	[]
1	0	0x603ebac4	156	0.000352	3.378032	[]
1	0	0x603ec2e4	4	0.000351	0.086910	[]
1	0	0x603ec2e8	36	0.000353	0.777780	[]
1	0	0x603ec30c	32	0.000352	0.692613	[]
1	0	0x6042c4e0	4	0.000352	0.086655	[]
1	0	0x6042c4e4	184	0.000354	3.970586	[]
1	0	0x6042c5a0	516	0.000459	8.575285	[]
1	0	0x6042c7a4	4	0.000354	0.086105	[]
1	0	0x6042cfcc	76	0.000358	1.620141	[]
1	0	0x6042d92c	12	0.000345	0.265161	[]
1	0	0x6042d938	156	0.000350	3.397599	[]
1	0	0x6042e158	4	0.000352	0.086749	[]
1	0	0x6042e15c	36	0.000349	0.786601	[]
1	0	0x6042e180	32	0.000349	0.698761	[]
1	0	0x6046e354	4	0.000352	0.086668	[]
1	0	0x6046e358	184	0.000350	4.014541	[]
1	0	0x6046e414	516	0.000452	8.711725	[]
1	0	0x6046e618	4	0.000351	0.086914	[]
1	0	0x6046ee40	76	0.000349	1.659836	[]
1	0	0x6046f7a0	12	0.000390	0.234725	[]
1	0	0x6046f7ac	156	0.000412	2.889277	[]
1	0	0x6046ffcc	4	0.000410	0.074422	[]
1	0	0x6046ffd0	36	0.000407	0.674170	[]
1	0	0x6046fff4	32	0.000425	0.574973	[]
1	0	0x604b01c8	4	0.000422	0.072236	[]
1	0	0x604b01cc	184	0.000429	3.273792	[]
1	0	0x604b0288	516	0.000522	7.536329	[]
1	0	0x604b048c	4	0.000353	0.086559	[]
1	0	0x604b0cb4	76	0.000401	1.445494	[]
1	0	0x604b1614	12	0.000346	0.264404	[]
1	0	0x604b1620	156	0.000356	3.343763	[]
1	0	0x604b1e40	4	0.000348	0.087674	[]
1	0	0x604b1e44	36	0.000350	0.785341	[]
1	0	0x604b1e68	32	0.000349	0.700163	[]
1	0	0x604f203c	4	0.000347	0.087967	[]
1	0	0x604f2040	184	0.000350	4.007195	[]
1	0	0x604f20fc	516	0.000455	8.657126	[]
1	0	0x604f2300	4	0.000349	0.087548	[]
1	0	0x604f2b28	76	0.000348	1.666903	[]
1	0	0x604f3488	12	0.000345	0.265200	[]
1	0	0x604f3494	156	0.000347	3.429514	[]
1	0	0x604f3cb4	4	0.000349	0.087405	[]
1	0	0x604f3cb8	36	0.000351	0.783212	[]
1	0	0x604f3cdc	32	0.000349	0.698698	[]
1	0	0x60533eb0	4	0.000356	0.085687	[]
1	0	0x60533eb4	184	0.000348	4.031361	[]
1	0	0x60533f70	516	0.000454	8.672976	[]
1	0	0x60534174	4	0.000348	0.087759	[]
1	0	0x6053499c	76	0.000349	1.662692	[]
1	0	0x605352fc	12	0.000325	0.281638	[]
1	0	0x60535308	156	0.000357	3.334769	[]
1	0	0x60535b28	4	0.000351	0.086843	[]
1	0	0x60535b2c	36	0.000355	0.773115	[]
1	0	0x60535b50	32	0.000350	0.698079	[]
1	0	0x60575d24	4	0.000351	0.087014	[]
1	0	0x60575d28	184	0.000357	3.935522	[]
1	0	0x60575de4	516	0.000452	8.713865	[]
1	0	0x60575fe8	4	0.000356	0.085757	[]
1	0	0x60576810	76	0.000346	1.675763	[]
1	0	0x60577170	12	0.000345	0.265646	[]
1	0	0x6057717c	156	0.000351	3.395078	[]
1	0	0x6057799c	4	0.000346	0.088315	[]
1	0	0x605779a0	36	0.000348	0.788292	[]
1	0	0x605779c4	32	0.000348	0.702561	[]
1	0	0x605b7b98	4	0.000347	0.087916	[]
1	0	0x605b7b9c	184	0.000348	4.032531	[]
1	0	0x605b7c58	516	0.000456	8.636425	[]
1	0	0x605b7e5c	4	0.000348	0.087719	[]
1	0	0x605b8684	76	0.000348	1.666903	[]
1	0	0x605b8fe4	12	0.000360	0.254150	[]
1	0	0x605b8ff0	156	0.000368	3.234982	[]
1	0	0x605b9810	4	0.000390	0.078266	[]
1	0	0x605b9814	36	0.000367	0.748345	[]
1	0	0x605b9838	32	0.000361	0.675837	[]
1	0	0x605f9a0c	4	0.000351	0.086867	[]
1	0	0x605f9a10	184	0.000356	3.947585	[]
1	0	0x605f9acc	516	0.000457	8.618294	[]
1	0	0x605f9cd0	4	0.000356	0.085769	[]
1	0	0x605fa4f8	76	0.000396	1.463074	[]
1	0	0x605fae58	12	0.000387	0.236722	[]
1	0	0x605fae64	156	0.000409	2.907984	[]
1	0	0x605fb684	4	0.000419	0.072754	[]
1	0	0x605fb688	36	0.000397	0.692459	[]
1	0	0x605fb6ac	32	0.000383	0.637024	[]
1	0	0x6063b880	4	0.000406	0.075248	[]
1	0	0x6063b884	184	0.000404	3.472951	[]
1	0	0x6063b940	516	0.000512	7.682202	[]
1	0	0x6063bb44	4	0.000413	0.073931	[]
1	0	0x6063c36c	76	0.000394	1.470794	[]
1	0	0x6063cccc	12	0.000382	0.239911	[]
1	0	0x6063ccd8	156	0.000388	3.065576	[]
1	0	0x6063d4f8	4	0.000388	0.078615	[]
1	0	0x6063d4fc	36	0.000406	0.675995	[]
1	0	0x6063d520	32	0.000429	0.568679	[]
1	0	0x6067d6f4	4	0.000422	0.072237	[]
