x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001220	0.075032	[]
0	0	0x602439cc	4	0.000475	0.064265	[]
0	0	0x602439d0	1224	0.000777	12.013033	[]
0	0	0x60243e98	24	0.000446	0.410429	[]
0	0	0x6024405c	12	0.000548	0.167042	[]
0	0	0x60244068	156	0.000408	2.915821	[]
0	0	0x60244888	4	0.000401	0.076172	[]
0	0	0x6024488c	36	0.000448	0.613293	[]
0	0	0x602448b0	32	0.000470	0.519745	[]
0	0	0x602464c4	4	0.000434	0.070241	[]
0	0	0x602464c8	184	0.000498	2.820581	[]
0	0	0x60246584	516	0.000528	7.450609	[]
0	0	0x60246788	4	0.000528	0.057849	[]
0	0	0x602467e4	76	0.000453	1.280377	[]
0	0	0x60247144	12	0.000460	0.198828	[]
0	0	0x60247150	156	0.000377	3.161091	[]
0	0	0x60247970	4	0.000564	0.054145	[]
0	0	0x60247974	36	0.000523	0.525447	[]
0	0	0x60247998	32	0.000448	0.545027	[]
0	0	0x602495ac	4	0.000501	0.060965	[]
0	0	0x602495b0	184	0.000461	3.044795	[]
0	0	0x6024966c	516	0.000497	7.927410	[]
0	0	0x60249870	4	0.000473	0.064483	[]
0	0	0x602498cc	76	0.000634	0.914315	[]
0	0	0x6024a22c	12	0.000438	0.209067	[]
0	0	0x6024a238	156	0.000457	2.603764	[]
0	0	0x6024aa58	4	0.000598	0.051018	[]
0	0	0x6024aa5c	36	0.000627	0.438364	[]
0	0	0x6024aa80	32	0.000645	0.378728	[]
0	0	0x6024c694	4	0.000499	0.061192	[]
0	0	0x6024c698	184	0.000441	3.180845	[]
0	0	0x6024c754	516	0.000472	8.339161	[]
0	0	0x6024c958	4	0.000500	0.061082	[]
0	0	0x6024c9b4	76	0.000518	1.119321	[]
0	0	0x6024d314	12	0.000426	0.214780	[]
0	0	0x6024d320	156	0.000422	2.820064	[]
0	0	0x6024db40	4	0.000427	0.071523	[]
0	0	0x6024db44	36	0.000478	0.574068	[]
0	0	0x6024db68	32	0.000485	0.503111	[]
0	0	0x6024f77c	4	0.000436	0.070066	[]
0	0	0x6024f780	184	0.000429	3.271808	[]
0	0	0x6024f83c	516	0.000472	8.346055	[]
0	0	0x6024fa40	4	0.000558	0.054697	[]
0	0	0x6024fa9c	76	0.000629	0.921113	[]
0	0	0x602503fc	12	0.000502	0.182310	[]
0	0	0x60250408	156	0.000488	2.440545	[]
0	0	0x60250c28	4	0.000553	0.055167	[]
0	0	0x60250c2c	36	0.000474	0.579286	[]
0	0	0x60250c50	32	0.000458	0.532672	[]
0	0	0x60252864	4	0.000468	0.065194	[]
0	0	0x60252868	184	0.000533	2.634959	[]
0	0	0x60252924	516	0.000535	7.361430	[]
0	0	0x60252b28	4	0.000400	0.076290	[]
0	0	0x60252b84	76	0.000425	1.362866	[]
0	0	0x602534e4	12	0.000429	0.213250	[]
0	0	0x602534f0	156	0.000423	2.814795	[]
0	0	0x60253d10	4	0.000439	0.069470	[]
0	0	0x60253d14	36	0.000477	0.575222	[]
0	0	0x60253d38	32	0.000444	0.549270	[]
0	0	0x6025594c	4	0.000436	0.070042	[]
0	0	0x60255950	184	0.000443	3.169784	[]
0	0	0x60255a0c	516	0.000524	7.510880	[]
0	0	0x60255c10	4	0.000437	0.069768	[]
0	0	0x60255c6c	76	0.000403	1.437289	[]
0	0	0x602565cc	12	0.000400	0.228989	[]
0	0	0x602565d8	156	0.000408	2.920471	[]
0	0	0x60256df8	4	0.000365	0.083683	[]
0	0	0x60256dfc	36	0.000410	0.669944	[]
0	0	0x60256e20	32	0.000404	0.604859	[]
0	0	0x60258a34	4	0.000399	0.076416	[]
0	0	0x60258a38	184	0.000400	3.510215	[]
0	0	0x60258af4	516	0.000476	8.276049	[]
0	0	0x60258cf8	4	0.000423	0.072070	[]
0	0	0x60258d54	76	0.000421	1.377239	[]
0	0	0x602596b4	12	0.000376	0.243309	[]
0	0	0x602596c0	156	0.000404	2.949347	[]
0	0	0x60259ee0	4	0.000412	0.074027	[]
0	0	0x60259ee4	36	0.000421	0.652888	[]
0	0	0x60259f08	32	0.000421	0.579243	[]
0	0	0x6025bb1c	4	0.000388	0.078663	[]
0	0	0x6025bb20	184	0.000373	3.760416	[]
0	0	0x6025bbdc	516	0.000493	7.978985	[]
0	0	0x6025bde0	4	0.000394	0.077418	[]
0	0	0x6025be3c	76	0.000397	1.458841	[]
0	0	0x6025c79c	12	0.000401	0.228373	[]
0	0	0x6025c7a8	156	0.000380	3.135847	[]
0	0	0x6025cfc8	4	0.000375	0.081438	[]
0	0	0x6025cfcc	36	0.000389	0.706404	[]
0	0	0x6025cff0	32	0.000390	0.626498	[]
0	0	0x6025ec04	4	0.000373	0.081742	[]
0	0	0x6025ec08	184	0.000406	3.453897	[]
0	0	0x6025ecc4	516	0.000517	7.614298	[]
0	0	0x6025eec8	4	0.000382	0.079928	[]
0	0	0x6025ef24	76	0.000379	1.530668	[]
0	0	0x6025f884	12	0.000377	0.242812	[]
0	0	0x6025f890	156	0.000370	3.220094	[]
0	0	0x602600b0	4	0.000391	0.078110	[]
0	0	0x602600b4	36	0.000392	0.699870	[]
0	0	0x602600d8	32	0.000389	0.628383	[]
0	0	0x60261cec	4	0.000411	0.074311	[]
0	0	0x60261cf0	184	0.000391	3.585975	[]
0	0	0x60261dac	516	0.000468	8.420677	[]
0	0	0x60261fb0	4	0.000398	0.076715	[]
0	0	0x6026200c	76	0.000394	1.470458	[]
0	0	0x6026296c	12	0.000379	0.241690	[]
0	0	0x60262978	156	0.000373	3.187496	[]
0	0	0x60263198	4	0.000419	0.072850	[]
0	0	0x6026319c	36	0.000396	0.694069	[]
0	0	0x602631c0	32	0.000378	0.646196	[]
0	0	0x60264dd4	4	0.000374	0.081637	[]
0	0	0x60264dd8	184	0.000368	3.813951	[]
0	0	0x60264e94	516	0.000479	8.216972	[]
0	0	0x60265098	4	0.000379	0.080619	[]
0	0	0x602650f4	76	0.000396	1.464849	[]
0	0	0x60265a54	12	0.000370	0.247265	[]
0	0	0x60265a60	156	0.000374	3.185790	[]
0	0	0x60266280	4	0.000378	0.080768	[]
0	0	0x60266284	36	0.000367	0.748118	[]
0	0	0x602662a8	32	0.000390	0.626111	[]
0	0	0x60267ebc	4	0.000359	0.084948	[]
0	0	0x60267ec0	184	0.000376	3.737788	[]
0	0	0x60267f7c	516	0.000457	8.607741	[]
0	0	0x60268180	4	0.000382	0.079928	[]
0	0	0x602681dc	76	0.000366	1.582551	[]
0	0	0x60268b3c	12	0.000358	0.255682	[]
0	0	0x60268b48	92	0.000366	1.919387	[]
0	0	0x60268f68	4	0.000374	0.081506	[]
0	0	0x60268f6c	36	0.000365	0.752734	[]
0	0	0x60268f90	32	0.000364	0.670714	[]
0	0	0x6026ab24	4	0.000363	0.084052	[]
0	0	0x6026ab28	184	0.000364	3.854383	[]
0	0	0x6026abe4	516	0.000470	8.372147	[]
0	0	0x6026ade8	4	0.000362	0.084407	[]
0	0	0x6026ae44	76	0.000362	1.601260	[]
