x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001246	0.073485	[]
0	0	0x602439cc	4	0.000417	0.073236	[]
0	0	0x602439d0	1184	0.000844	10.707618	[]
0	0	0x60243e70	24	0.000460	0.398201	[]
0	0	0x60244034	12	0.000460	0.199027	[]
0	0	0x60244040	540	0.000673	6.123173	[]
0	0	0x60246060	4	0.000404	0.075570	[]
0	0	0x60246064	36	0.000449	0.611368	[]
0	0	0x60246088	32	0.000403	0.606348	[]
0	0	0x6026419c	4	0.000464	0.065719	[]
0	0	0x602641a0	184	0.000405	3.470470	[]
0	0	0x6026425c	520	0.000526	7.543343	[]
0	0	0x60264464	4	0.000462	0.066082	[]
0	0	0x60264838	76	0.000452	1.283239	[]
0	0	0x60266818	12	0.000448	0.204217	[]
0	0	0x60266824	540	0.000610	6.754189	[]
0	0	0x60268844	4	0.000437	0.069831	[]
0	0	0x60268848	36	0.000453	0.606588	[]
0	0	0x6026886c	32	0.000444	0.549370	[]
0	0	0x60286980	4	0.000452	0.067527	[]
0	0	0x60286984	184	0.000462	3.040245	[]
0	0	0x60286a40	520	0.000511	7.767841	[]
0	0	0x60286c48	4	0.000449	0.068031	[]
0	0	0x6028701c	76	0.000438	1.323725	[]
0	0	0x60288ffc	12	0.000442	0.207151	[]
0	0	0x60289008	540	0.000620	6.642782	[]
0	0	0x6028b028	4	0.000455	0.067105	[]
0	0	0x6028b02c	36	0.000517	0.531077	[]
0	0	0x6028b050	32	0.000513	0.475832	[]
0	0	0x602a9164	4	0.000463	0.065861	[]
0	0	0x602a9168	184	0.000471	2.979081	[]
0	0	0x602a9224	520	0.000495	8.010154	[]
0	0	0x602a942c	4	0.000478	0.063832	[]
0	0	0x602a9800	76	0.000441	1.315079	[]
0	0	0x602ab7e0	12	0.000416	0.220004	[]
0	0	0x602ab7ec	540	0.000637	6.464746	[]
0	0	0x602ad80c	4	0.000425	0.071735	[]
0	0	0x602ad810	36	0.000426	0.644568	[]
0	0	0x602ad834	32	0.000414	0.590122	[]
0	0	0x602cb948	4	0.000426	0.071621	[]
0	0	0x602cb94c	184	0.000437	3.211186	[]
0	0	0x602cba08	520	0.000549	7.227938	[]
0	0	0x602cbc10	4	0.000417	0.073232	[]
0	0	0x602cbfe4	76	0.000415	1.397992	[]
0	0	0x602cdfc4	12	0.000439	0.208400	[]
0	0	0x602cdfd0	540	0.000659	6.251107	[]
0	0	0x602cfff0	4	0.000407	0.074991	[]
0	0	0x602cfff4	36	0.000418	0.657420	[]
0	0	0x602d0018	32	0.000415	0.588756	[]
0	0	0x602ee12c	4	0.000401	0.076160	[]
0	0	0x602ee130	184	0.000367	3.827897	[]
0	0	0x602ee1ec	520	0.000516	7.694472	[]
0	0	0x602ee3f4	4	0.000406	0.075214	[]
0	0	0x602ee7c8	76	0.000403	1.438362	[]
0	0	0x602f07a8	12	0.000361	0.253945	[]
0	0	0x602f07b4	540	0.000617	6.679399	[]
0	0	0x602f27d4	4	0.000401	0.076115	[]
0	0	0x602f27d8	36	0.000399	0.688484	[]
0	0	0x602f27fc	32	0.000418	0.583996	[]
0	0	0x60310910	4	0.000406	0.075081	[]
0	0	0x60310914	184	0.000401	3.504335	[]
