x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001234	0.074176	[]
0	0	0x602439cc	4	0.000432	0.070719	[]
0	0	0x602439d0	1224	0.000753	12.403163	[]
0	0	0x60243e98	24	0.000462	0.396254	[]
0	0	0x6024405c	12	0.000405	0.226217	[]
0	0	0x60244068	156	0.000445	2.673481	[]
0	0	0x60244888	4	0.000440	0.069358	[]
0	0	0x6024488c	36	0.000455	0.604160	[]
0	0	0x602448b0	32	0.000446	0.547055	[]
0	0	0x60254a84	4	0.000461	0.066152	[]
0	0	0x60254a88	184	0.000451	3.112092	[]
0	0	0x60254b44	516	0.000477	8.257995	[]
0	0	0x60254d48	4	0.000417	0.073122	[]
0	0	0x60254f70	76	0.000400	1.451283	[]
0	0	0x602558d0	12	0.000445	0.205796	[]
0	0	0x602558dc	156	0.000450	2.643142	[]
0	0	0x602560fc	4	0.000463	0.065849	[]
0	0	0x60256100	36	0.000445	0.617013	[]
0	0	0x60256124	32	0.000438	0.557855	[]
0	0	0x602662f8	4	0.000461	0.066191	[]
0	0	0x602662fc	184	0.000435	3.226323	[]
0	0	0x602663b8	516	0.000541	7.278422	[]
0	0	0x602665bc	4	0.000408	0.074766	[]
0	0	0x602667e4	76	0.000435	1.332884	[]
0	0	0x60267144	12	0.000429	0.213478	[]
0	0	0x60267150	156	0.000434	2.742982	[]
0	0	0x60267970	4	0.000464	0.065739	[]
0	0	0x60267974	36	0.000445	0.616556	[]
0	0	0x60267998	32	0.000484	0.503994	[]
0	0	0x60277b6c	4	0.000418	0.073029	[]
0	0	0x60277b70	184	0.000441	3.182503	[]
0	0	0x60277c2c	516	0.000531	7.417465	[]
0	0	0x60277e30	4	0.000457	0.066785	[]
0	0	0x60278058	76	0.000387	1.499550	[]
0	0	0x602789b8	12	0.000419	0.218658	[]
0	0	0x602789c4	156	0.000410	2.900048	[]
0	0	0x602791e4	4	0.000419	0.072797	[]
0	0	0x602791e8	36	0.000418	0.657577	[]
0	0	0x6027920c	32	0.000419	0.582602	[]
0	0	0x602893e0	4	0.000419	0.072773	[]
0	0	0x602893e4	184	0.000414	3.389843	[]
0	0	0x602894a0	516	0.000476	8.263715	[]
0	0	0x602896a4	4	0.000426	0.071584	[]
0	0	0x602898cc	76	0.000439	1.319841	[]
0	0	0x6028a22c	12	0.000406	0.225599	[]
0	0	0x6028a238	156	0.000415	2.865287	[]
0	0	0x6028aa58	4	0.000454	0.067167	[]
0	0	0x6028aa5c	36	0.000393	0.698270	[]
0	0	0x6028aa80	32	0.000405	0.603500	[]
0	0	0x6029ac54	4	0.000414	0.073764	[]
0	0	0x6029ac58	184	0.000401	3.503644	[]
0	0	0x6029ad14	516	0.000516	7.630252	[]
0	0	0x6029af18	4	0.000430	0.071047	[]
0	0	0x6029b140	76	0.000367	1.581217	[]
0	0	0x6029baa0	12	0.000410	0.223315	[]
0	0	0x6029baac	156	0.000402	2.958291	[]
0	0	0x6029c2cc	4	0.000405	0.075441	[]
0	0	0x6029c2d0	36	0.000411	0.668445	[]
0	0	0x6029c2f4	32	0.000417	0.585749	[]
0	0	0x602ac4c8	4	0.000398	0.076656	[]
0	0	0x602ac4cc	184	0.000400	3.513289	[]
0	0	0x602ac588	516	0.000507	7.770621	[]
0	0	0x602ac78c	4	0.000417	0.073257	[]
0	0	0x602ac9b4	76	0.000391	1.483896	[]
0	0	0x602ad314	12	0.000394	0.232378	[]
0	0	0x602ad320	156	0.000405	2.941410	[]
0	0	0x602adb40	4	0.000395	0.077199	[]
0	0	0x602adb44	36	0.000411	0.667989	[]
0	0	0x602adb68	32	0.000391	0.625197	[]
0	0	0x602bdd3c	4	0.000393	0.077629	[]
0	0	0x602bdd40	184	0.000390	3.600691	[]
0	0	0x602bddfc	516	0.000511	7.710353	[]
0	0	0x602be000	4	0.000412	0.074055	[]
0	0	0x602be228	76	0.000419	1.385499	[]
0	0	0x602beb88	12	0.000386	0.237256	[]
0	0	0x602beb94	156	0.000414	2.873442	[]
0	0	0x602bf3b4	4	0.000403	0.075679	[]
0	0	0x602bf3b8	36	0.000394	0.697984	[]
0	0	0x602bf3dc	32	0.000401	0.608477	[]
0	0	0x602cf5b0	4	0.000419	0.072829	[]
0	0	0x602cf5b4	184	0.000388	3.614700	[]
0	0	0x602cf670	516	0.000498	7.902585	[]
0	0	0x602cf874	4	0.000383	0.079780	[]
0	0	0x602cfa9c	76	0.000408	1.420984	[]
0	0	0x602d03fc	12	0.000383	0.238940	[]
0	0	0x602d0408	156	0.000379	3.140978	[]
0	0	0x602d0c28	4	0.000379	0.080591	[]
0	0	0x602d0c2c	36	0.000377	0.727743	[]
0	0	0x602d0c50	32	0.000378	0.646523	[]
0	0	0x602e0e24	4	0.000375	0.081308	[]
0	0	0x602e0e28	184	0.000395	3.551410	[]
0	0	0x602e0ee4	516	0.000500	7.871772	[]
0	0	0x602e10e8	4	0.000379	0.080608	[]
0	0	0x602e1310	76	0.000378	1.533745	[]
0	0	0x602e1c70	12	0.000370	0.247700	[]
0	0	0x602e1c7c	156	0.000375	3.169754	[]
0	0	0x602e249c	4	0.000372	0.082003	[]
0	0	0x602e24a0	36	0.000376	0.729636	[]
0	0	0x602e24c4	32	0.000381	0.641291	[]
0	0	0x602f2698	4	0.000373	0.081873	[]
0	0	0x602f269c	184	0.000375	3.744978	[]
0	0	0x602f2758	516	0.000490	8.036812	[]
0	0	0x602f295c	4	0.000374	0.081645	[]
0	0	0x602f2b84	76	0.000371	1.563434	[]
0	0	0x602f34e4	12	0.000369	0.248406	[]
0	0	0x602f34f0	156	0.000342	3.484752	[]
0	0	0x602f3d10	4	0.000399	0.076429	[]
0	0	0x602f3d14	36	0.000379	0.725071	[]
0	0	0x602f3d38	32	0.000383	0.637258	[]
0	0	0x60303f0c	4	0.000371	0.082189	[]
0	0	0x60303f10	184	0.000381	3.688875	[]
0	0	0x60303fcc	516	0.000472	8.338631	[]
0	0	0x603041d0	4	0.000367	0.083133	[]
0	0	0x603043f8	76	0.000379	1.529901	[]
0	0	0x60304d58	12	0.000369	0.248291	[]
0	0	0x60304d64	156	0.000364	3.272060	[]
0	0	0x60305584	4	0.000364	0.083768	[]
0	0	0x60305588	36	0.000360	0.762429	[]
0	0	0x603055ac	32	0.000373	0.655337	[]
0	0	0x60315780	4	0.000358	0.085133	[]
0	0	0x60315784	184	0.000359	3.906076	[]
0	0	0x60315840	516	0.000467	8.423560	[]
0	0	0x60315a44	4	0.000370	0.082422	[]
0	0	0x60315c6c	76	0.000370	1.566733	[]
0	0	0x603165cc	12	0.000358	0.255805	[]
0	0	0x603165d8	156	0.000362	3.290787	[]
0	0	0x60316df8	4	0.000364	0.083759	[]
0	0	0x60316dfc	36	0.000365	0.752383	[]
0	0	0x60316e20	32	0.000364	0.670031	[]
0	0	0x60326ff4	4	0.000359	0.085012	[]
0	0	0x60326ff8	184	0.000356	3.947929	[]
0	0	0x603270b4	516	0.000468	8.404319	[]
0	0	0x603272b8	4	0.000363	0.084121	[]
0	0	0x603274e0	76	0.000361	1.605201	[]
0	0	0x60327e40	12	0.000358	0.255711	[]
0	0	0x60327e4c	156	0.000351	3.389384	[]
0	0	0x6032866c	4	0.000366	0.083333	[]
0	0	0x60328670	36	0.000366	0.750182	[]
0	0	0x60328694	32	0.000369	0.662432	[]
0	0	0x60338868	4	0.000379	0.080561	[]
0	0	0x6033886c	184	0.000388	3.620760	[]
0	0	0x60338928	516	0.000485	8.114503	[]
0	0	0x60338b2c	4	0.000372	0.082056	[]
0	0	0x60338d54	76	0.000385	1.507582	[]
1	0	0x602435c0	12	0.000362	0.253179	[]
1	0	0x602435cc	156	0.000367	3.242738	[]
1	0	0x60243dec	4	0.000366	0.083472	[]
1	0	0x60243df0	36	0.000368	0.746451	[]
1	0	0x60243e14	32	0.000361	0.676473	[]
1	0	0x60253fe8	4	0.000373	0.081722	[]
1	0	0x60253fec	184	0.000369	3.801866	[]
1	0	0x602540a8	516	0.000471	8.358992	[]
1	0	0x602542ac	4	0.000379	0.080536	[]
1	0	0x602544d4	76	0.000356	1.628239	[]
1	0	0x60254e34	12	0.000355	0.257966	[]
1	0	0x60254e40	156	0.000361	3.298274	[]
1	0	0x60255660	4	0.000357	0.085399	[]
1	0	0x60255664	36	0.000362	0.759373	[]
1	0	0x60255688	32	0.000331	0.737093	[]
1	0	0x6026585c	4	0.000359	0.085083	[]
1	0	0x60265860	184	0.000359	3.909122	[]
1	0	0x6026591c	516	0.000465	8.463600	[]
1	0	0x60265b20	4	0.000365	0.083708	[]
1	0	0x60265d48	76	0.000364	1.591193	[]
1	0	0x602666a8	12	0.000370	0.247465	[]
1	0	0x602666b4	156	0.000372	3.202773	[]
1	0	0x60266ed4	4	0.000363	0.084033	[]
1	0	0x60266ed8	36	0.000399	0.687846	[]
1	0	0x60266efc	32	0.000459	0.531431	[]
1	0	0x602770d0	4	0.000387	0.078800	[]
1	0	0x602770d4	184	0.000384	3.652318	[]
1	0	0x60277190	516	0.000468	8.405036	[]
1	0	0x60277394	4	0.000378	0.080702	[]
1	0	0x602775bc	76	0.000369	1.570676	[]
1	0	0x60277f1c	12	0.000356	0.257328	[]
1	0	0x60277f28	156	0.000365	3.259612	[]
1	0	0x60278748	4	0.000344	0.088716	[]
1	0	0x6027874c	36	0.000387	0.709891	[]
1	0	0x60278770	32	0.000358	0.682451	[]
1	0	0x60288944	4	0.000354	0.086264	[]
1	0	0x60288948	184	0.000378	3.713367	[]
1	0	0x60288a04	516	0.000473	8.327166	[]
1	0	0x60288c08	4	0.000353	0.086565	[]
1	0	0x60288e30	76	0.000356	1.630157	[]
1	0	0x60289790	12	0.000363	0.252558	[]
1	0	0x6028979c	156	0.000362	3.291615	[]
1	0	0x60289fbc	4	0.000356	0.085752	[]
1	0	0x60289fc0	36	0.000363	0.757653	[]
1	0	0x60289fe4	32	0.000360	0.678789	[]
1	0	0x6029a1b8	4	0.000347	0.087995	[]
1	0	0x6029a1bc	184	0.000355	3.955939	[]
1	0	0x6029a278	516	0.000479	8.224371	[]
1	0	0x6029a47c	4	0.000358	0.085304	[]
1	0	0x6029a6a4	76	0.000359	1.614633	[]
1	0	0x6029b004	12	0.000353	0.259539	[]
1	0	0x6029b010	156	0.000360	3.308911	[]
1	0	0x6029b830	4	0.000355	0.085977	[]
1	0	0x6029b834	36	0.000345	0.796938	[]
1	0	0x6029b858	32	0.000357	0.683636	[]
1	0	0x602aba2c	4	0.000357	0.085493	[]
1	0	0x602aba30	184	0.000361	3.888440	[]
1	0	0x602abaec	516	0.000461	8.547581	[]
1	0	0x602abcf0	4	0.000353	0.086518	[]
1	0	0x602abf18	76	0.000354	1.638773	[]
1	0	0x602ac878	12	0.000358	0.255783	[]
1	0	0x602ac884	156	0.000370	3.213062	[]
1	0	0x602ad0a4	4	0.000358	0.085335	[]
1	0	0x602ad0a8	36	0.000359	0.764764	[]
1	0	0x602ad0cc	32	0.000353	0.690771	[]
1	0	0x602bd2a0	4	0.000357	0.085466	[]
1	0	0x602bd2a4	184	0.000355	3.957166	[]
1	0	0x602bd360	516	0.000462	8.514654	[]
1	0	0x602bd564	4	0.000366	0.083274	[]
1	0	0x602bd78c	76	0.000356	1.626915	[]
1	0	0x602be0ec	12	0.000348	0.263392	[]
1	0	0x602be0f8	156	0.000352	3.378790	[]
1	0	0x602be918	4	0.000361	0.084540	[]
1	0	0x602be91c	36	0.000360	0.762575	[]
