x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001173	0.078029	[]
0	0	0x602439cc	4	0.000458	0.066594	[]
0	0	0x602439d0	1224	0.000874	10.687395	[]
0	0	0x60243e98	24	0.000441	0.415400	[]
0	0	0x602549a0	12	0.000416	0.219961	[]
0	0	0x602549ac	156	0.000439	2.713218	[]
0	0	0x602551cc	4	0.000437	0.069794	[]
0	0	0x602551d0	36	0.000440	0.623738	[]
0	0	0x602551f4	32	0.000459	0.532092	[]
0	0	0x6027c598	4	0.000448	0.068072	[]
0	0	0x6027c59c	184	0.000443	3.167059	[]
0	0	0x6027c658	516	0.000539	7.299732	[]
0	0	0x6027c85c	4	0.000385	0.079262	[]
0	0	0x6027cd68	76	0.000448	1.294007	[]
0	0	0x6027d6c8	12	0.000437	0.209286	[]
0	0	0x6027d6d4	156	0.000440	2.706493	[]
0	0	0x6027def4	4	0.000492	0.061984	[]
0	0	0x6027def8	36	0.000520	0.528216	[]
0	0	0x6027df1c	32	0.000438	0.556976	[]
0	0	0x602a52c0	4	0.000437	0.069756	[]
0	0	0x602a52c4	184	0.000434	3.235976	[]
0	0	0x602a5380	516	0.000549	7.167089	[]
0	0	0x602a5584	4	0.000373	0.081715	[]
0	0	0x602a5a90	76	0.000409	1.416468	[]
0	0	0x602a63f0	12	0.000424	0.215854	[]
0	0	0x602a63fc	156	0.000439	2.709820	[]
0	0	0x602a6c1c	4	0.000430	0.070958	[]
0	0	0x602a6c20	36	0.000394	0.696621	[]
0	0	0x602a6c44	32	0.000399	0.611863	[]
0	0	0x602cdfe8	4	0.000461	0.066167	[]
0	0	0x602cdfec	184	0.000437	3.210158	[]
0	0	0x602ce0a8	516	0.000462	8.512814	[]
0	0	0x602ce2ac	4	0.000459	0.066482	[]
0	0	0x602ce7b8	76	0.000525	1.105197	[]
0	0	0x602cf118	12	0.000421	0.217676	[]
0	0	0x602cf124	156	0.000420	2.831470	[]
0	0	0x602cf944	4	0.000420	0.072737	[]
0	0	0x602cf948	36	0.000476	0.577568	[]
0	0	0x602cf96c	32	0.000386	0.632566	[]
0	0	0x602f6d10	4	0.000413	0.073890	[]
0	0	0x602f6d14	184	0.000414	3.393941	[]
0	0	0x602f6dd0	516	0.000397	9.912745	[]
0	0	0x602f6fd4	4	0.000402	0.075882	[]
0	0	0x602f74e0	76	0.000455	1.273065	[]
0	0	0x602f7e40	12	0.000415	0.220805	[]
0	0	0x602f7e4c	156	0.000425	2.800555	[]
0	0	0x602f866c	4	0.000447	0.068238	[]
0	0	0x602f8670	36	0.000475	0.578516	[]
0	0	0x602f8694	32	0.000425	0.574634	[]
0	0	0x6031fa38	4	0.000423	0.072212	[]
0	0	0x6031fa3c	184	0.000406	3.456107	[]
0	0	0x6031faf8	516	0.000490	8.041244	[]
0	0	0x6031fcfc	4	0.000398	0.076602	[]
0	0	0x60320208	76	0.000413	1.405038	[]
0	0	0x60320b68	12	0.000418	0.219271	[]
