x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001123	0.081531	[]
0	0	0x602439cc	4	0.000458	0.066628	[]
0	0	0x602439d0	1224	0.000799	11.688403	[]
0	0	0x60243e98	24	0.000455	0.402657	[]
0	0	0x60261340	12	0.000435	0.210364	[]
0	0	0x6026134c	156	0.000441	2.697592	[]
0	0	0x60261b6c	4	0.000375	0.081345	[]
0	0	0x60261b70	36	0.000399	0.688139	[]
0	0	0x60261b94	32	0.000418	0.583926	[]
0	0	0x602a1d68	4	0.000473	0.064549	[]
0	0	0x602a1d6c	184	0.000452	3.108371	[]
0	0	0x602a1e28	516	0.000471	8.365369	[]
0	0	0x602a202c	4	0.000396	0.077117	[]
0	0	0x602a2854	76	0.000448	1.294238	[]
0	0	0x602a31b4	12	0.000452	0.202388	[]
0	0	0x602a31c0	156	0.000452	2.634710	[]
0	0	0x602a39e0	4	0.000492	0.061976	[]
0	0	0x602a39e4	36	0.000428	0.642322	[]
0	0	0x602a3a08	32	0.000454	0.537646	[]
0	0	0x602e3bdc	4	0.000467	0.065355	[]
0	0	0x602e3be0	184	0.000441	3.184525	[]
0	0	0x602e3c9c	516	0.000553	7.117358	[]
0	0	0x602e3ea0	4	0.000435	0.070170	[]
0	0	0x602e46c8	76	0.000432	1.341115	[]
0	0	0x602e5028	12	0.000426	0.214750	[]
0	0	0x602e5034	156	0.000492	2.420144	[]
0	0	0x602e5854	4	0.000428	0.071229	[]
0	0	0x602e5858	36	0.000381	0.720128	[]
0	0	0x602e587c	32	0.000474	0.514790	[]
0	0	0x60325a50	4	0.000450	0.067815	[]
0	0	0x60325a54	184	0.000436	3.222168	[]
0	0	0x60325b10	516	0.000458	8.597027	[]
0	0	0x60325d14	4	0.000539	0.056579	[]
0	0	0x6032653c	76	0.000469	1.235048	[]
0	0	0x60326e9c	12	0.000413	0.221816	[]
0	0	0x60326ea8	156	0.000416	2.864176	[]
0	0	0x603276c8	4	0.000431	0.070852	[]
0	0	0x603276cc	36	0.000469	0.585710	[]
0	0	0x603276f0	32	0.000374	0.652517	[]
0	0	0x603678c4	4	0.000421	0.072460	[]
0	0	0x603678c8	184	0.000415	3.380130	[]
0	0	0x60367984	516	0.000509	7.727607	[]
0	0	0x60367b88	4	0.000427	0.071431	[]
0	0	0x603683b0	76	0.000398	1.455217	[]
0	0	0x60368d10	12	0.000416	0.220024	[]
0	0	0x60368d1c	156	0.000411	2.896237	[]
0	0	0x6036953c	4	0.000452	0.067448	[]
0	0	0x60369540	36	0.000464	0.591385	[]
0	0	0x60369564	32	0.000447	0.545758	[]
0	0	0x603a9738	4	0.000417	0.073104	[]
0	0	0x603a973c	184	0.000401	3.503102	[]
0	0	0x603a97f8	516	0.000543	7.249725	[]
0	0	0x603a99fc	4	0.000437	0.069861	[]
0	0	0x603aa224	76	0.000372	1.558731	[]
0	0	0x603aab84	12	0.000400	0.229156	[]
0	0	0x603aab90	156	0.000406	2.934006	[]
0	0	0x603ab3b0	4	0.000421	0.072510	[]
0	0	0x603ab3b4	36	0.000408	0.672455	[]
0	0	0x603ab3d8	32	0.000410	0.595128	[]
0	0	0x603eb5ac	4	0.000444	0.068710	[]
0	0	0x603eb5b0	184	0.000404	3.477511	[]
0	0	0x603eb66c	516	0.000562	7.002645	[]
0	0	0x603eb870	4	0.000493	0.061962	[]
0	0	0x603ec098	76	0.000427	1.357950	[]
0	0	0x603ec9f8	12	0.000416	0.220041	[]
0	0	0x603eca04	156	0.000403	2.953226	[]
0	0	0x603ed224	4	0.000415	0.073479	[]
0	0	0x603ed228	36	0.000414	0.664128	[]
0	0	0x603ed24c	32	0.000401	0.608174	[]
0	0	0x6042d420	4	0.000398	0.076585	[]
0	0	0x6042d424	184	0.000427	3.291447	[]
0	0	0x6042d4e0	516	0.000536	7.342620	[]
0	0	0x6042d6e4	4	0.000422	0.072330	[]
0	0	0x6042df0c	76	0.000420	1.379499	[]
0	0	0x6042e86c	12	0.000397	0.230390	[]
0	0	0x6042e878	156	0.000381	3.126620	[]
0	0	0x6042f098	4	0.000368	0.082910	[]
0	0	0x6042f09c	36	0.000440	0.623568	[]
0	0	0x6042f0c0	32	0.000447	0.545722	[]
0	0	0x6046f294	4	0.000409	0.074613	[]
0	0	0x6046f298	184	0.000389	3.611994	[]
0	0	0x6046f354	516	0.000520	7.570241	[]
0	0	0x6046f558	4	0.000447	0.068238	[]
0	0	0x6046fd80	76	0.000388	1.494641	[]
0	0	0x604706e0	12	0.000391	0.234269	[]
0	0	0x604706ec	156	0.000379	3.137996	[]
0	0	0x60470f0c	4	0.000384	0.079456	[]
0	0	0x60470f10	36	0.000386	0.712284	[]
0	0	0x60470f34	32	0.000381	0.640819	[]
0	0	0x604b1108	4	0.000373	0.081917	[]
0	0	0x604b110c	184	0.000432	3.247061	[]
0	0	0x604b11c8	516	0.000510	7.721696	[]
0	0	0x604b13cc	4	0.000387	0.078812	[]
0	0	0x604b1bf4	76	0.000376	1.542924	[]
0	0	0x604b2554	12	0.000368	0.249115	[]
0	0	0x604b2560	156	0.000370	3.214008	[]
0	0	0x604b2d80	4	0.000372	0.082087	[]
0	0	0x604b2d84	36	0.000374	0.734062	[]
0	0	0x604b2da8	32	0.000413	0.590722	[]
0	0	0x604f2f7c	4	0.000370	0.082584	[]
0	0	0x604f2f80	184	0.000375	3.739780	[]
0	0	0x604f303c	516	0.000491	8.009994	[]
0	0	0x604f3240	4	0.000371	0.082322	[]
0	0	0x604f3a68	76	0.000363	1.597374	[]
0	0	0x604f43c8	12	0.000395	0.231590	[]
0	0	0x604f43d4	156	0.000383	3.103790	[]
0	0	0x604f4bf4	4	0.000435	0.070147	[]
0	0	0x604f4bf8	36	0.000484	0.567837	[]
0	0	0x604f4c1c	32	0.000387	0.630379	[]
0	0	0x60534df0	4	0.000368	0.083029	[]
0	0	0x60534df4	184	0.000369	3.802999	[]
0	0	0x60534eb0	516	0.000469	8.393371	[]
0	0	0x605350b4	4	0.000373	0.081889	[]
0	0	0x605358dc	76	0.000382	1.519433	[]
0	0	0x6053623c	12	0.000361	0.253875	[]
0	0	0x60536248	156	0.000371	3.204920	[]
0	0	0x60536a68	4	0.000357	0.085428	[]
0	0	0x60536a6c	36	0.000370	0.742737	[]
0	0	0x60536a90	32	0.000382	0.639611	[]
0	0	0x60576c64	4	0.000360	0.084719	[]
0	0	0x60576c68	184	0.000359	3.910200	[]
0	0	0x60576d24	516	0.000463	8.504335	[]
0	0	0x60576f28	4	0.000369	0.082656	[]
0	0	0x60577750	76	0.000357	1.624494	[]
0	0	0x605780b0	12	0.000360	0.254256	[]
0	0	0x605780bc	156	0.000364	3.268017	[]
0	0	0x605788dc	4	0.000361	0.084583	[]
0	0	0x605788e0	36	0.000369	0.743541	[]
0	0	0x60578904	32	0.000366	0.666519	[]
0	0	0x605b8ad8	4	0.000368	0.082919	[]
0	0	0x605b8adc	184	0.000364	3.857454	[]
0	0	0x605b8b98	516	0.000470	8.383022	[]
0	0	0x605b8d9c	4	0.000360	0.084825	[]
0	0	0x605b95c4	76	0.000358	1.620544	[]
0	0	0x605b9f24	12	0.000356	0.257263	[]
0	0	0x605b9f30	156	0.000357	3.338417	[]
0	0	0x605ba750	4	0.000357	0.085531	[]
0	0	0x605ba754	36	0.000362	0.759035	[]
0	0	0x605ba778	32	0.000356	0.686401	[]
0	0	0x605fa94c	4	0.000366	0.083458	[]
0	0	0x605fa950	184	0.000356	3.940272	[]
0	0	0x605faa0c	516	0.000463	8.506908	[]
0	0	0x605fac10	4	0.000357	0.085528	[]
0	0	0x605fb438	76	0.000366	1.585797	[]
1	0	0x60260400	12	0.000359	0.255113	[]
1	0	0x6026040c	156	0.000363	3.277746	[]
1	0	0x60260c2c	4	0.000357	0.085591	[]
1	0	0x60260c30	36	0.000359	0.765895	[]
1	0	0x60260c54	32	0.000362	0.674998	[]
1	0	0x602a0e28	4	0.000362	0.084365	[]
1	0	0x602a0e2c	184	0.000369	3.799407	[]
1	0	0x602a0ee8	516	0.000470	8.369299	[]
1	0	0x602a10ec	4	0.000358	0.085232	[]
1	0	0x602a1914	76	0.000359	1.616708	[]
1	0	0x602a2274	12	0.000361	0.253446	[]
1	0	0x602a2280	156	0.000361	3.300003	[]
1	0	0x602a2aa0	4	0.000358	0.085147	[]
1	0	0x602a2aa4	36	0.000364	0.755589	[]
1	0	0x602a2ac8	32	0.000336	0.726975	[]
1	0	0x602e2c9c	4	0.000357	0.085481	[]
1	0	0x602e2ca0	184	0.000353	3.971934	[]
1	0	0x602e2d5c	516	0.000460	8.551089	[]
1	0	0x602e2f60	4	0.000364	0.083851	[]
1	0	0x602e3788	76	0.000371	1.563561	[]
1	0	0x602e40e8	12	0.000327	0.279772	[]
1	0	0x602e40f4	156	0.000361	3.301293	[]
1	0	0x602e4914	4	0.000366	0.083315	[]
1	0	0x602e4918	36	0.000372	0.738604	[]
1	0	0x602e493c	32	0.000373	0.655216	[]
1	0	0x60324b10	4	0.000376	0.081209	[]
1	0	0x60324b14	184	0.000379	3.703179	[]
1	0	0x60324bd0	516	0.000470	8.375353	[]
1	0	0x60324dd4	4	0.000365	0.083566	[]
1	0	0x603255fc	76	0.000354	1.639005	[]
1	0	0x60325f5c	12	0.000348	0.263332	[]
1	0	0x60325f68	156	0.000357	3.333368	[]
1	0	0x60326788	4	0.000357	0.085459	[]
1	0	0x6032678c	36	0.000357	0.769260	[]
1	0	0x603267b0	32	0.000355	0.688531	[]
1	0	0x60366984	4	0.000357	0.085457	[]
1	0	0x60366988	184	0.000354	3.961622	[]
1	0	0x60366a44	516	0.000462	8.513918	[]
1	0	0x60366c48	4	0.000354	0.086317	[]
1	0	0x60367470	76	0.000356	1.626499	[]
1	0	0x60367dd0	12	0.000356	0.257119	[]
1	0	0x60367ddc	156	0.000356	3.339166	[]
1	0	0x603685fc	4	0.000368	0.082867	[]
1	0	0x60368600	36	0.000362	0.758513	[]
1	0	0x60368624	32	0.000364	0.671267	[]
1	0	0x603a87f8	4	0.000360	0.084700	[]
1	0	0x603a87fc	184	0.000360	3.899446	[]
1	0	0x603a88b8	516	0.000469	8.401269	[]
1	0	0x603a8abc	4	0.000366	0.083397	[]
1	0	0x603a92e4	76	0.000372	1.558438	[]
1	0	0x603a9c44	12	0.000353	0.259436	[]
1	0	0x603a9c50	156	0.000361	3.296256	[]
1	0	0x603aa470	4	0.000355	0.086040	[]
1	0	0x603aa474	36	0.000355	0.772897	[]
1	0	0x603aa498	32	0.000355	0.687951	[]
1	0	0x603ea66c	4	0.000352	0.086798	[]
1	0	0x603ea670	184	0.000356	3.948806	[]
1	0	0x603ea72c	516	0.000462	8.519445	[]
1	0	0x603ea930	4	0.000356	0.085747	[]
1	0	0x603eb158	76	0.000356	1.630162	[]
1	0	0x603ebab8	12	0.000358	0.255540	[]
1	0	0x603ebac4	156	0.000355	3.350635	[]
1	0	0x603ec2e4	4	0.000364	0.083800	[]
1	0	0x603ec2e8	36	0.000432	0.635662	[]
1	0	0x603ec30c	32	0.000360	0.678240	[]
1	0	0x6042c4e0	4	0.000414	0.073788	[]
1	0	0x6042c4e4	184	0.000408	3.442961	[]
1	0	0x6042c5a0	516	0.000514	7.655313	[]
1	0	0x6042c7a4	4	0.000365	0.083676	[]
1	0	0x6042cfcc	76	0.000361	1.606091	[]
1	0	0x6042d92c	12	0.000356	0.257256	[]
1	0	0x6042d938	156	0.000358	3.324244	[]
1	0	0x6042e158	4	0.000360	0.084804	[]
1	0	0x6042e15c	36	0.000356	0.771789	[]
