256,-1861043821,-47314548,-1860667659,-300069093
256,255,1,255,0
512,509,3,509,0
512,510,2,510,0
768,768,0,768,0
1024,1022,2,1022,0
1024,1023,1,1023,0
1536,1526,10,1526,0
1792,1783,10,1782,0
2560,2554,6,2554,0
3328,3316,12,3316,0
4352,4350,2,4350,0
5632,5629,3,5629,0
7424,7407,17,7407,0
9728,9704,25,9703,0
12544,12513,33,12511,0
16640,16617,25,16615,0
22016,21970,50,21966,0
28928,28856,77,28851,0
37888,37818,73,37815,0
49664,49594,73,49591,0
63744,63642,108,63636,0
68096,67951,156,67940,0
71936,71808,139,71797,0
76288,76173,120,76168,0
81408,81235,178,81230,0
86016,85841,183,85833,0
91904,91760,154,91750,0
97792,97612,191,97601,0
108288,108129,167,108121,0
114944,114771,186,114758,0
124416,124168,259,124157,0
132608,132375,243,132365,0
142080,141817,279,141801,0
150528,150245,295,150233,0
161792,161468,340,161452,0
173312,172977,350,172962,0
185344,184979,393,184951,0
197888,197523,391,197497,0
211200,210781,446,210754,0
225024,224658,387,224637,0
240896,240421,499,240397,0
257024,256559,503,256521,0
274944,274470,507,274437,0
292864,292318,586,292278,0
312576,312008,610,311966,0
333824,333211,643,333181,0
355584,354848,779,354805,0
379904,379206,732,379172,0
404480,403745,767,403713,0
431360,430551,856,430504,0
460288,459478,853,459435,0
490496,489600,938,489558,0
521984,521023,1003,520981,0
555776,554685,1144,554632,0
592128,590998,1188,590940,0
629760,628676,1153,628607,0
672000,670818,1245,670755,0
714752,713475,1355,713397,120
763904,762482,1481,762423,0
807680,806146,1623,806057,0
857856,856316,1627,856229,68
909312,907621,1794,907518,285
965888,964075,1900,963988,191
1026304,1024357,2055,1024249,65
1089792,1087956,1951,1087841,212
1154304,1152132,2291,1152013,1043
1225472,1223073,2532,1222940,439
1290752,1288123,2769,1287983,373
1367552,1365015,2674,1364878,313
1448192,1445431,2902,1445290,284
1532672,1529591,3240,1529432,924
1617408,1614286,3285,1614123,878
1701888,1697999,4051,1697837,2758
1792000,1788651,3534,1788466,1896
1888768,1884958,4013,1884755,1341
1989888,1985816,4291,1985597,1872
2094848,2091181,3870,2090978,541
2198784,2194281,4734,2194050,5016
2303744,2299214,4769,2298975,826
2429696,2424207,5486,2423954,2264
2558976,2553170,6058,2552918,6826
2669824,2663924,6182,2663642,8560
2773504,2766014,7770,2765734,14404
2897664,2891079,6877,2890787,64592
3043584,3035618,8278,3035306,64095
3145216,3136587,8988,3136228,314807
3321088,3312178,8970,3311862,574006
3469824,3460410,9754,3460070,690947
3580416,3570737,10051,3570365,598081
3722240,3711630,10972,3711268,529519
3868672,3852785,16271,3852401,28324
3966464,3954348,12480,3953964,18421
4114432,4097220,17649,4096783,43383
4280320,4256267,24291,4255773,56950
4400128,4373387,27021,4372851,102122
4522240,4490460,32320,4489920,281041
4691968,4648931,43481,4648231,416775
4783872,4729823,54704,4729168,473454
4941568,4866723,75697,4865871,620145
5097984,4987995,111065,4986919,1175477
5193728,5009422,185735,5007993,823986
5416448,5157303,260640,5155552,981191
5516800,5232041,286381,5230163,1068178
5596672,5280134,318706,5277966,1090986
5717504,5476390,242739,5474765,2106159
5926400,5536131,392711,5533689,1610026
5891072,5467753,425102,5465202,1312446
6077696,5699417,381022,5696930,1800219
6201600,5777957,426153,5775191,1603262
6275072,5873088,404919,5870275,1731416
6349568,5960663,391049,5958007,1866993
6423040,6021905,403899,6019141,1833539
6464768,6069396,397680,6066576,1913499
6710016,6278199,435032,6275240,2091010
6680320,6246608,436337,6243727,2076132
6715392,6281523,436290,6278590,2118656
6815488,6370748,447785,6367703,2212940
7006464,6521407,488375,6518089,2407048
7172864,6688035,488240,6684624,2546802
7115776,6630043,488547,6626679,2451259
