4288384,256,0,256,0
4288000,0,0,0,0
4287744,0,0,0,0
4287872,3727905,560147,3727484,689219
4287616,4278026,9685,4277803,198347
4272128,4260615,11449,4260295,199279
8308736,7965380,345383,7962585,3767595
