2144960,2144220,744,2144234,134816
4215936,4203707,12403,4203405,351364
128,256,0,256,0
128,128,0,128,0
256,256,0,256,0
256,255,1,255,0
384,383,1,383,0
384,384,0,384,0
512,512,0,512,0
768,767,1,767,0
896,896,0,896,0
1280,1280,0,1280,0
1664,1663,1,1663,0
2176,2176,0,2176,0
2816,2815,1,2815,0
3712,3711,1,3711,0
4864,4864,0,4864,0
6272,6270,2,6270,0
8320,8317,3,8317,0
11008,11007,1,11007,0
14464,14457,7,14457,0
18944,18942,2,18942,0
24960,24948,12,24948,0
31232,31227,5,31227,0
33920,33911,9,33911,0
37248,37236,12,37236,0
40320,40314,8,40312,0
45440,45432,8,45432,0
49280,49266,14,49266,0
52480,52467,13,52467,0
58880,58871,9,58871,0
65152,65138,14,65138,0
71680,71657,23,71657,0
78336,78313,23,78313,0
85632,85615,17,85615,0
93568,93548,20,93548,0
102400,102378,22,102378,0
111744,111721,23,111721,0
121984,121953,31,121953,0
133120,133084,36,133084,0
145792,145766,26,145766,0
158592,158564,28,158564,0
173184,173140,44,173140,0
188928,188877,51,188877,0
205952,205903,49,205903,0
224768,224714,54,224714,0
244992,244935,57,244935,0
266368,266312,57,266311,0
290432,290364,69,290363,0
316032,315964,69,315963,0
343552,343481,72,343480,0
373632,373554,78,373554,0
405248,405159,89,405159,0
439296,439197,99,439197,0
476672,476553,119,476553,0
518400,518274,126,518274,0
558720,558590,130,558590,0
606976,606835,143,606833,0
653952,653800,155,653797,0
707200,707021,181,707019,0
762880,762717,165,762715,0
821248,821061,187,821061,0
879232,878985,250,878982,215
955648,955405,244,955404,0
1009664,1009365,300,1009364,342
1090176,1089911,267,1089909,493
1155840,1155605,236,1155604,0
1247616,1247239,380,1247236,409
1320064,1319773,293,1319771,435
1408000,1407703,300,1407700,343
1497216,1496820,400,1496816,1230
1586432,1586026,409,1586023,1091
1675520,1675009,518,1675002,1734
1768064,1767623,447,1767617,1152
1865216,1864739,479,1864737,995
1953536,1952876,669,1952867,5180
2055936,2055271,669,2055267,4074
2147328,2145907,1433,2145895,8575
2240128,2238865,1269,2238859,4659
2352256,2350926,1339,2350917,14534
2430976,2429184,1802,2429174,80827
2526592,2524710,1894,2524698,184469
2631424,2627871,3563,2627861,461193
2715904,2713986,1937,2713967,392890
2811008,2809348,1671,2809337,611881
2897024,2892895,4072,2892870,645420
2970624,2968467,2175,2968449,851896
3103104,3098538,4681,3098423,210503
3127680,3124661,2705,3124591,567462
3257472,3254816,2596,3254748,934985
3281024,3277065,4085,3276939,493752
3391744,3388424,3229,3388387,1370072
3419392,3413494,6001,3413391,667972
3521152,3517685,3482,3517670,1742200
3550464,3545503,4714,3545494,1782827
3639040,3632533,6682,3632358,520673
3663360,3658719,4685,3658675,1776332
3719680,3714013,5713,3713967,1881122
3777024,3769878,7252,3769772,1534930
3777408,3770080,7376,3769904,1081948
3839872,3825825,14272,3825472,53734
3918976,3912327,6780,3912196,1464960
3866240,3853396,13020,3853092,243351
3972864,3960483,12603,3960133,57629
3988992,3979559,9530,3979334,777110
4033024,4021444,11916,4021108,78637
4034560,4022571,11687,4022233,73408
4096128,4084262,11946,4083926,207627
4095104,4082307,13012,4081964,90096
4103296,4094527,8912,4094384,1349807
4132352,4116641,15823,4116273,94100
4091904,4077752,14383,4077393,77778
4141824,4127463,14593,4127103,114752
4137856,4123226,15004,4122852,97462
4175360,4161449,14084,4161148,118573
4293632,4281948,11582,4281666,173120
4237824,4225277,12363,4224949,146399
4238080,4224651,13550,4224274,157428
4272512,4260648,11768,4260360,160271
4194304,4181036,13457,4180719,130811
4206720,4193951,12690,4193646,147718
4220544,4208012,12844,4207700,183545
4227456,4213051,14750,4212706,183148
