16,16,0,16,0
32,32,0,32,0
32,32,0,32,0
48,48,0,48,0
64,64,0,64,0
64,64,0,64,0
96,96,0,96,0
112,112,0,112,0
160,160,0,160,0
208,208,0,208,0
272,272,0,272,0
352,352,0,352,0
464,464,0,464,0
608,608,0,608,0
784,784,0,784,0
1040,1040,0,1040,0
1376,1376,0,1376,0
1824,1824,0,1824,0
2416,2416,0,2416,0
3184,3184,0,3184,0
4000,4000,0,4000,0
4368,4368,0,4368,0
4784,4784,0,4784,0
5232,5232,0,5232,0
5728,5728,0,5728,0
6240,6240,0,6240,0
6688,6688,0,6688,0
7456,7456,0,7456,0
8160,8160,0,8160,0
8960,8960,0,8960,0
9808,9808,0,9808,0
10720,10720,0,10720,0
11728,11728,0,11728,0
12800,12800,0,12800,0
14000,14000,0,14000,0
15280,15280,0,15280,0
16672,16672,0,16672,0
18192,18192,0,18192,0
19920,19920,0,19920,0
21712,21712,0,21712,0
23680,23679,1,23679,0
25776,25775,1,25775,0
28160,28160,0,28160,0
30688,30688,0,30688,0
33408,33407,1,33407,0
36416,36416,0,36416,0
39648,39648,1,39647,0
43056,43056,0,43056,0
46800,46800,0,46800,0
50800,50799,1,50799,0
55328,55327,1,55327,0
60000,59999,2,59998,0
65136,65136,0,65136,0
70400,70398,2,70398,0
76240,76239,1,76239,0
82288,82288,0,82288,0
88992,88992,0,88992,0
96032,96030,6,96026,0
103968,103967,1,103967,0
111280,111278,3,111277,0
120000,120000,0,120000,0
128096,128096,0,128096,0
138656,138655,1,138655,0
147872,147872,0,147872,0
157488,157488,3,157485,0
167984,167983,3,167981,0
179744,179743,2,179742,0
192000,191999,2,191998,0
201984,201984,0,201984,0
215968,215968,1,215967,0
226624,226542,4,226540,0
239936,240016,2,240014,0
251728,251728,1,251727,0
265312,265312,0,265312,0
279632,279629,6,279626,0
289968,289967,2,289966,0
303968,303965,5,303963,0
315936,315935,2,315934,147
328000,327997,3,327997,0
343888,343884,7,343881,0
354064,354061,6,354058,0
367536,367533,4,367532,229
379904,379904,1,379903,185
384448,384445,5,384443,0
403536,403534,3,403533,72
415808,415806,2,415806,0
423760,423758,2,423758,0
430112,430111,3,430109,0
442016,442015,1,442015,206
447984,447983,1,447983,0
461664,461662,5,461659,662
469840,469836,4,469836,155
475056,475055,4,475052,303
480752,480750,4,480748,385
487552,487552,2,487550,206
496016,496012,4,496012,894
495840,495838,5,495835,167
503968,503964,7,503961,319
512064,512043,6,512042,570
511856,511856,2,511854,136
519840,519837,3,519837,424
519936,519931,7,519929,0
528416,528413,6,528410,104
529440,529438,3,529437,16
537488,537483,6,537482,103
537888,537884,5,537883,399
537872,537871,3,537869,0
550912,550909,6,550906,279
550912,550909,5,550907,152
546016,546012,10,546006,71
548704,548702,4,548700,8
549808,549808,2,549806,136
556704,556697,7,556697,373
555616,555612,5,555611,0
558192,558187,8,558184,166
556736,556730,8,556728,24
557024,557019,10,557014,349
553856,553854,4,553852,0
557392,557389,6,557386,1175
556080,556076,5,556075,0
