64,128,0,128,0
64,64,0,64,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
128,128,0,128,0
192,192,0,192,0
192,192,0,192,0
192,192,0,192,0
192,192,0,192,0
192,192,0,192,0
192,192,0,192,0
192,192,0,192,0
256,255,1,255,0
256,256,0,256,0
256,256,0,256,0
256,256,0,256,0
256,256,0,256,0
256,256,0,256,0
320,320,0,320,0
320,320,0,320,0
320,320,0,320,0
320,320,0,320,0
384,384,0,384,0
384,384,0,384,0
384,384,0,384,0
448,448,0,448,0
448,448,0,448,0
448,448,0,448,0
512,512,0,512,0
512,512,0,512,0
512,512,0,512,0
576,576,0,576,0
576,576,0,576,0
640,640,0,640,0
640,640,0,640,0
704,704,0,704,0
704,704,0,704,0
768,768,0,768,0
832,832,0,832,0
832,831,1,831,0
896,895,1,895,0
960,960,0,960,0
1024,1024,0,1024,0
1024,1024,0,1024,0
1088,1088,0,1088,0
1152,1151,1,1151,0
1216,1216,0,1216,0
1280,1279,1,1279,0
1344,1342,2,1342,0
1472,1472,0,1472,0
1536,1536,0,1536,0
1600,1600,0,1600,0
1664,1663,1,1663,0
1792,1792,0,1792,0
1856,1856,0,1856,0
1984,1984,0,1984,0
2112,2112,0,2112,0
2176,2175,1,2175,0
2304,2304,0,2304,0
2432,2431,1,2431,0
2560,2558,2,2558,0
2688,2688,0,2688,0
2880,2880,0,2880,0
3008,3008,0,3008,0
3200,3199,1,3199,0
3328,3327,1,3327,0
3520,3520,0,3520,0
3712,3712,0,3712,0
3904,3902,2,3902,0
4160,4160,0,4160,0
4352,4350,2,4350,0
4608,4607,1,4607,0
4864,4864,1,4863,0
5120,5120,0,5120,0
5376,5373,3,5373,0
5632,5630,2,5630,0
5952,5951,1,5951,0
6272,6272,0,6272,0
6656,6655,1,6655,0
6976,6975,1,6975,0
7360,7359,1,7359,0
7808,7807,1,7807,0
8192,8190,2,8190,0
8640,8637,3,8637,0
9088,9084,4,9084,0
9600,9594,6,9594,0
10112,10110,2,10110,0
10624,10622,2,10622,0
11200,11199,1,11199,0
11776,11774,2,11774,0
12416,12413,3,12413,0
15936,15932,4,15932,0
15936,15931,5,15931,0
16320,16311,9,16311,0
16576,16572,4,16572,0
16896,16890,6,16890,0
17344,17337,8,17336,0
17600,17597,3,17597,0
18496,18488,9,18487,0
18816,18812,4,18812,0
19136,19130,6,19130,0
19264,19258,6,19258,0
20416,20411,5,20411,0
20288,20282,6,20282,0
21056,21051,5,21051,0
21312,21309,3,21309,0
21952,21945,7,21945,0
22656,22645,11,22645,0
23232,23224,8,23224,0
23680,23679,1,23679,0
23808,23801,7,23801,0
24768,24762,6,24762,0
24832,24821,11,24821,0
25728,25723,5,25723,0
26624,26614,10,26614,0
27008,26996,12,26996,0
27456,27444,12,27444,0
28416,28405,11,28405,0
28992,28987,6,28986,0
29696,29691,5,29691,0
30336,30328,9,30327,0
31040,31035,5,31035,0
31616,31609,7,31609,0
32320,32305,15,32305,0
32960,32949,11,32949,0
33920,33910,10,33910,0
34624,34613,11,34613,0
35392,35381,11,35381,0
36224,36212,12,36212,0
36992,36983,9,36983,0
37504,37497,8,37496,0
38656,38649,7,38649,0
39488,39474,14,39474,0
40384,40374,10,40374,0
41280,41269,11,41269,0
42240,42230,10,42230,0
43136,43123,13,43123,0
44096,44084,12,44084,0
44928,44907,21,44907,0
46016,46003,13,46003,0
47040,47029,11,47029,0
48128,48117,11,48117,0
49216,49201,15,49201,0
50304,50292,12,50292,0
51392,51373,19,51373,0
52544,52526,18,52526,0
53696,53678,19,53677,0
54848,54834,14,54834,0
56064,56051,13,56051,0
57280,57266,14,57266,0
58560,58543,17,58543,0
59904,59893,13,59891,0
61184,61169,15,61169,0
62464,62448,16,62448,0
63936,63909,27,63909,0
65280,65260,20,65260,0
66560,66545,15,66545,0
68160,68149,11,68149,0
69696,69674,22,69674,0
71168,71149,19,71149,0
72704,72684,20,72684,0
74304,74281,23,74281,0
75968,75949,19,75949,0
77632,77607,25,77607,0
79232,79200,32,79200,0
80960,80933,27,80933,0
82688,82666,22,82666,0
84480,84454,26,84454,0
86336,86310,26,86310,0
88128,88094,34,88094,0
90048,90023,25,90023,0
92032,92010,22,92010,0
93952,93938,14,93938,0
96000,95970,30,95970,0
98304,98273,32,98272,0
100352,100323,29,100323,0
102400,102369,32,102368,0
104576,104544,32,104544,0
106752,106723,29,106723,0
109120,109098,22,109098,0
111616,111583,33,111583,0
113856,113819,37,113819,0
116288,116255,33,116255,0
118912,118870,42,118870,0
121216,121181,35,121181,0
123776,123736,40,123736,0
126400,126367,33,126367,0
129472,129439,33,129439,0
131968,131932,37,131931,0
134912,134885,27,134885,0
137600,137572,28,137572,0
140352,140315,37,140315,0
143744,143712,32,143712,0
146688,146653,35,146653,0
149696,149647,49,149647,0
152768,152736,32,152736,0
155712,155666,46,155666,0
159936,159893,43,159893,0
163200,163160,40,163160,0
165568,165526,42,165526,0
169344,169279,65,169279,0
173184,173131,53,173131,0
176704,176656,48,176656,0
180224,180168,56,180168,0
184192,184147,45,184147,0
187712,187654,58,187654,0
192128,192080,50,192078,0
196032,195969,63,195969,0
200000,199936,65,199935,0
203904,203833,71,203833,0
208128,208080,48,208080,0
212736,212676,60,212676,0
217536,217477,61,217475,0
223488,223447,42,223446,0
225536,225465,71,225465,0
230528,230456,73,230455,0
235392,235326,66,235326,0
240256,240193,63,240193,0
244800,244728,73,244727,0
248896,248763,71,248761,0
253888,253817,71,253817,0
258944,258870,74,258870,0
264128,264055,74,264054,0
269632,269555,78,269554,0
276992,276903,89,276903,0
280064,279988,76,279988,0
288000,287925,75,287925,0
291136,291057,80,291056,0
297920,297835,86,297834,0
304768,304683,87,304681,0
310784,310704,80,310704,0
317952,317857,96,317856,0
323136,323045,92,323044,0
327104,327026,78,327026,0
335040,334946,94,334946,0
339904,339815,90,339814,0
347968,347863,106,347862,0
352448,352368,81,352367,0
360896,360780,117,360779,0
368128,368023,106,368022,0
373248,373139,111,373137,0
380544,380431,113,380431,0
386816,386702,114,386702,0
395840,395715,125,395715,0
401600,401511,91,401509,0
411392,411293,99,411293,0
415488,415361,127,415361,0
428288,428097,128,428096,0
435008,434882,128,434880,0
439488,439368,120,439368,0
452160,452015,145,452015,0
455552,455444,109,455443,0
464576,464459,119,464457,0
471744,471595,150,471594,56
480000,479838,163,479837,0
490112,489962,150,489962,0
496896,496751,146,496750,120
511744,511620,125,511619,0
520000,519865,135,519865,0
522944,522788,157,522787,0
529472,529321,152,529320,0
546304,546153,154,546150,0
556800,556618,184,556616,0
558720,558543,177,558543,0
567744,567597,147,567597,0
583744,583577,167,583577,0
586816,586655,163,586653,0
597568,597406,164,597404,1282
607936,607750,187,607749,87
614720,614556,166,614554,0
627520,627337,183,627337,0
640000,639821,179,639821,0
646912,646744,168,646744,0
657856,657674,184,657672,239
671680,671486,194,671486,56
679936,679736,202,679734,56
687616,687425,192,687424,120
702592,702381,212,702380,0
709952,709759,194,709758,415
720768,720548,221,720547,430
735936,735721,217,735719,887
742336,742131,205,742131,0
755200,754982,218,754982,241
767424,767193,235,767189,867
773248,773022,228,773020,757
789248,789028,220,789028,766
799744,799504,243,799501,1640
815936,815730,207,815729,423
823232,822996,237,822995,367
833088,832845,244,832844,734
847680,847450,231,847449,382
862848,862572,279,862569,805
867648,867390,261,867387,0
879936,879695,243,879693,0
895616,895355,261,895355,259
899392,899129,266,899126,678
915968,915701,270,915698,247
928000,927685,254,927682,112
935808,935561,249,935559,757
950976,950689,288,950688,291
966144,965877,273,965871,240
983104,982802,304,982800,423
991936,991642,294,991642,4
