64,64,0,64,0
64,64,0,64,0
128,128,0,128,0
128,128,0,128,0
192,192,0,192,0
256,256,0,256,0
256,256,0,256,0
384,384,0,384,0
448,448,0,448,0
640,639,1,639,0
832,832,0,832,0
1088,1087,1,1087,0
1408,1408,0,1408,0
1856,1854,2,1854,0
2432,2432,0,2432,0
3136,3136,0,3136,0
4160,4158,2,4158,0
5504,5501,3,5501,0
7168,7167,1,7167,0
9472,9470,2,9470,0
12416,12412,4,12412,0
15488,15485,3,15485,0
17024,17020,4,17020,0
18496,18490,6,18490,0
20288,20282,6,20282,0
22208,22205,3,22205,0
24064,24058,6,24058,0
27264,27256,8,27256,0
29952,29941,11,29941,0
32448,32434,14,32434,0
35840,35836,4,35836,0
39168,39158,10,39158,0
42880,42874,6,42874,0
46848,46835,13,46835,0
51200,51187,13,51187,0
56000,55990,10,55990,0
61056,61029,27,61029,0
66688,66666,22,66666,0
72832,72810,22,72810,0
79360,79339,21,79339,0
86848,86822,26,86822,0
94656,94631,25,94631,0
103168,103141,27,103141,0
112512,112490,22,112490,0
122624,122587,38,122586,0
133632,133586,46,133586,0
145408,145367,41,145367,0
158016,157973,43,157973,0
170944,170889,56,170888,0
187136,187092,44,187092,0
202944,202898,48,202896,0
220800,220732,69,220731,0
239936,239860,76,239860,0
259968,259906,64,259904,0
280896,280808,89,280807,0
302720,302632,89,302631,0
328576,328498,78,328498,0
354176,354077,99,354077,0
384000,383872,129,383871,0
415232,415109,123,415109,0
447168,447053,115,447053,0
479808,479688,120,479688,0
512448,512306,144,512304,0
550528,550386,142,550386,0
587008,586854,154,586854,56
627072,626887,186,626886,56
666752,666553,200,666552,0
710080,709887,194,709886,480
758272,758032,240,758032,0
799296,799064,235,799061,336
846848,846610,239,846604,0
896384,896151,235,896149,1017
959296,959026,272,959024,0
995456,995176,285,995171,56
1055872,1055548,328,1055544,878
1099968,1099621,349,1099619,92
1140608,1140276,334,1140274,571
1199616,1199273,345,1199271,778
1245632,1245289,347,1245285,1943
1292288,1291947,343,1291945,786
1352896,1352509,391,1352505,845
1401792,1401413,380,1401412,1868
1445056,1444680,377,1444679,783
1500544,1500045,504,1500040,4335
1529600,1529198,405,1529195,1564
1575168,1574715,455,1574713,5087
1612096,1611660,438,1611658,2613
1660480,1659947,542,1659938,5567
1673472,1672984,490,1672982,2829
1727936,1727389,551,1727385,4028
1740480,1739919,566,1739914,1292
1792512,1791973,543,1791969,3846
1823680,1823089,594,1823086,10586
1852608,1851991,559,1851980,15225
1871680,1870882,808,1870867,51258
1894848,1894235,615,1894233,52485
1921472,1920876,599,1920873,141686
1923008,1922260,690,1922254,38591
1952640,1952040,604,1952036,134144
1989760,1989006,629,1989003,326356
1971008,1970417,598,1970410,223814
2018048,2017245,746,2017238,345804
2017408,2016769,643,2016765,214292
2044736,2043788,891,2043781,415762
2048512,2047730,659,2047725,291818
2072384,2071657,666,2071654,274894
2079744,2078797,760,2078792,129406
2080704,2079982,705,2079979,96848
2110272,2109312,966,2109306,385026
2123904,2122732,1182,2122722,246227
2111936,2110997,886,2110986,141194
2109184,2108201,992,2108192,349940
2113216,2112238,984,2112232,189488
2165888,2165118,775,2165113,67073
2174016,2173321,702,2173314,414958
2150080,2149282,805,2149275,554021
2158656,2157890,773,2157883,418032
2150848,2149403,1458,2149390,600999
2149120,2148380,740,2148380,51503
2148928,2148145,786,2148132,6429
2150400,2149505,907,2149493,345186
