256,253,3,253,0
256,256,0,256,0
512,512,0,512,0
512,512,0,512,0
768,768,0,768,0
1024,1023,1,1023,0
1024,1024,0,1024,0
1536,1534,2,1534,0
1792,1791,2,1790,0
2560,2557,3,2557,0
3328,3325,4,3324,0
4352,4347,6,4346,0
5632,5628,4,5628,0
7424,7413,12,7412,0
9728,9716,13,9715,0
12544,12523,21,12523,0
16640,16607,33,16607,0
22016,21990,28,21988,0
28672,28637,35,28637,0
37888,37824,72,37816,0
50176,50088,94,50082,0
63232,63090,148,63084,0
70144,70006,148,69996,0
75264,75097,175,75089,0
82176,82003,181,81995,0
90112,89962,157,89955,0
100352,100197,165,100187,0
108800,108600,214,108586,0
119552,119359,203,119349,0
130816,130571,259,130557,0
143360,143130,250,143110,0
156672,156425,266,156406,0
171264,170956,322,170942,0
187136,186828,333,186803,0
204288,203905,405,203883,0
223232,222823,432,222800,0
243712,243251,490,243222,0
266496,265985,536,265960,0
290304,289826,514,289790,0
316928,316316,644,316284,0
345344,344730,654,344690,0
377088,376352,788,376300,0
411136,410340,834,410302,0
448512,447803,751,447761,0
487424,486542,933,486491,0
532224,531224,1058,531166,0
577024,576007,1073,575951,0
629248,628012,1290,627958,0
684800,683628,1222,683572,0
743936,742590,1437,742499,0
808960,807447,1593,807367,0
876032,874400,1717,874315,117
949248,947472,1869,947379,0
1029888,1028052,1950,1027938,0
1112064,1110063,2108,1109956,107
1201152,1198796,2492,1198660,447
1297664,1295129,2676,1294988,0
1407232,1404743,2627,1404605,407
1510656,1507901,2918,1507738,261
1623040,1619924,3282,1619758,341
1739520,1736193,3522,1735998,461
1871872,1868175,3867,1868005,2098
1997312,1993380,4117,1993195,3911
2146048,2141895,4379,2141669,2742
2295552,2290901,4652,2290644,3594
2454272,2449037,5371,2448768,4821
2579712,2573843,6135,2573577,5686
2762240,2755354,7192,2755048,12950
2941696,2934070,7944,2933752,81882
3077632,3068143,9815,3067817,252445
3278592,3269600,9361,3269231,571423
3450880,3439226,11779,3438845,786792
3656704,3646210,10901,3645803,770410
3820544,3802668,18334,3802210,196440
4030720,4011871,19305,4011415,26979
4225280,4206692,19083,4206197,640402
4371968,4353832,18613,4353355,1352270
4587008,4554513,33122,4553886,281722
4750336,4698083,52438,4697386,468052
4908800,4854260,55050,4853494,617635
5119744,4975446,145523,4974221,846411
5253632,5089444,165553,5088079,1273947
5439744,5171558,266370,5169401,994293
5629952,5310678,325011,5308914,1126643
5758720,5410279,350381,5408083,1407466
5970176,5524154,448765,5521529,1365665
6092032,5641758,453065,5638947,1456688
6314240,5894641,422169,5891815,1749895
6296576,5887487,411939,5884637,1723056
6477824,6063315,417177,6060332,1906216
6535680,6132305,406488,6129426,1964612
6686208,6261183,427455,6258241,2081653
6903296,6445958,459884,6442900,2281928
6962688,6486175,479804,6482879,2329322
7177984,6678629,502832,6675152,2549205
7256832,6769976,490360,6766472,2644920
7441152,7011350,432725,7008171,3239338
7378176,6903433,478051,6899869,2807315
7503360,7043148,463553,7039670,2967050
7622400,7175132,450594,7171770,3060401
7649280,7198937,452945,7195567,3064125
7688448,7239049,453021,7235683,3082483
7739904,7305830,437445,7302459,3157024
7859968,7551675,311060,7549164,4282073
7903232,7514505,391037,7511397,3535614
7949824,7549151,402970,7546086,3602419
7982336,7585250,400759,7582084,3415015
8054528,7656228,401499,7653029,3504605
8084992,7805099,282378,7802614,4360000
8072192,7705759,368387,7702781,3536037
8155904,7786998,372091,7784069,3633687
8080384,7715179,367146,7712214,3543763
8000000,7597547,405324,7594415,3454283
8228352,7876172,354485,7873355,3698233
8190976,7809255,384784,7806187,3645024
8229888,7872114,360142,7869234,3703751
8286720,7931445,348557,7928691,3771635
8252416,7902141,352902,7899258,3813646
8247552,7885879,364855,7882953,3808940
8265728,7903812,364319,7900897,3776069
8236032,7871457,366820,7868444,3734408
