128,128,0,128,0
128,128,0,128,0
256,256,0,256,0
256,256,0,256,0
384,384,0,384,0
384,384,0,384,0
512,512,0,512,0
768,768,0,768,0
896,896,0,896,0
1280,1280,0,1280,0
1664,1663,1,1663,0
2176,2174,2,2174,0
2816,2816,0,2816,0
3712,3712,0,3712,0
4864,4864,0,4864,0
6272,6271,1,6271,0
8320,8319,1,8319,0
11008,11006,2,11006,0
14464,14461,3,14461,0
18944,18938,6,18938,0
24832,24828,4,24828,0
31104,31100,4,31100,0
33920,33918,2,33918,0
37504,37499,5,37499,0
40576,40567,9,40567,0
45312,45305,7,45305,0
49792,49786,6,49786,0
54400,54391,9,54391,0
60032,60019,13,60019,0
65536,65526,10,65526,0
71552,71538,14,71538,0
76416,76400,16,76400,0
85760,85746,14,85746,0
93696,93681,15,93681,0
102400,102377,23,102377,0
111872,111856,16,111856,0
122240,122219,21,122219,0
133248,133210,38,133210,0
145536,145509,27,145509,0
158336,158306,30,158306,0
173184,173148,36,173148,0
188928,188888,40,188888,0
206080,206046,34,206046,0
224640,224597,44,224596,0
244992,244952,40,244952,0
266112,266065,47,266065,0
290560,290501,60,290500,0
315264,315209,55,315209,0
343808,343744,64,343744,0
372992,372913,79,372913,0
405376,405155,93,405155,0
439680,439602,78,439602,0
476288,476194,96,476192,0
517504,517389,115,517389,0
560000,559876,126,559874,120
607616,607491,128,607488,67
656000,655884,116,655884,0
706304,706170,134,706170,120
767616,767488,130,767486,0
822144,821954,191,821953,73
883328,883080,249,883079,648
959360,959116,246,959114,916
1023744,1023552,193,1023551,228
1095680,1095377,306,1095374,1032
1173120,1172871,251,1172869,80
1248640,1248395,249,1248391,739
1326464,1326215,252,1326212,237
1407744,1407374,376,1407368,1687
1504640,1504327,314,1504326,120
1594880,1594579,305,1594575,161
1673984,1673537,323,1673533,564
1768192,1767812,384,1767808,2208
1859712,1859226,488,1859224,2976
1956096,1955601,501,1955595,3136
2063744,2062845,907,2062837,6989
2130944,2129764,1188,2129756,4814
2241792,2240506,1296,2240496,8808
2362112,2360678,1314,2360670,8131
2434688,2433315,1378,2433310,103492
2532736,2531066,1683,2531053,108778
2635904,2633673,2247,2633657,230185
2729088,2727508,1605,2727483,186782
2816128,2814704,1312,2814688,573969
2911232,2908826,2316,2908788,433400
2969984,2968235,1769,2968215,613019
3086720,3084014,2760,3083960,735573
3166976,3163697,3288,3163555,113250
3267456,3264761,2813,3264643,346117
3281792,3277792,3759,3277649,111112
3406208,3402021,4453,3401883,331985
3487360,3482327,5219,3482141,29978
3592704,3587666,5086,3587490,288312
3588736,3583568,5342,3583394,468430
3615104,3609041,6136,3608840,111330
3653888,3648701,5283,3648605,1359317
3735808,3726599,9479,3726329,38760
3776000,3765312,11007,3764993,35117
3823488,3810957,12724,3810636,46175
3860224,3846647,13827,3846269,45845
3901952,3887927,14230,3887594,69919
3901952,3888743,13287,3888409,57182
3972352,3959286,13540,3958940,80221
3974528,3962773,11903,3962458,207440
4038784,4032446,6428,4032356,2030989
4031232,4019465,11943,4019161,87022
4129792,4114544,15242,4114166,102304
4114048,4100697,13791,4100385,105135
4087552,4075080,12695,4074729,82335
4150528,4138056,12534,4137738,127916
4157440,4149715,8012,4149556,1517665
4144000,4129475,14347,4129141,134302
4171008,4156996,14234,4156646,118949
4161152,4148773,12463,4148433,117681
4231168,4217926,13529,4217639,662146
4227712,4210198,13667,4209821,139664
4222208,4214868,11395,4214653,1489691
4252928,4242656,10405,4242395,161393
4208384,4195584,12865,4195263,158885
4273920,4261755,10388,4261484,194915
4283392,4271936,11635,4271629,171442
4219008,4205234,14091,4204917,130922
