x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001199	0.076373	[]
0	0	0x602439cc	4	0.000468	0.065226	[]
0	0	0x602439d0	1184	0.000926	9.750614	[]
0	0	0x60243e70	24	0.000441	0.415015	[]
0	0	0x60244034	12	0.000465	0.197027	[]
0	0	0x60244040	540	0.000686	6.002382	[]
0	0	0x60246060	4	0.000461	0.066164	[]
0	0	0x60246064	36	0.000457	0.600698	[]
0	0	0x60246088	32	0.000401	0.609404	[]
0	0	0x6025255c	4	0.000472	0.064620	[]
0	0	0x60252560	184	0.000445	3.155108	[]
0	0	0x6025261c	520	0.000517	7.675254	[]
0	0	0x60252824	4	0.000524	0.058278	[]
0	0	0x602529cc	76	0.000468	1.238636	[]
0	0	0x602549ac	12	0.000457	0.200368	[]
0	0	0x602549b8	540	0.000687	5.995569	[]
0	0	0x602569d8	4	0.000412	0.074098	[]
0	0	0x602569dc	36	0.000488	0.562626	[]
0	0	0x60256a00	32	0.000370	0.659729	[]
0	0	0x60262ed4	4	0.000386	0.079034	[]
0	0	0x60262ed8	184	0.000446	3.150584	[]
0	0	0x60262f94	520	0.000540	7.348702	[]
0	0	0x6026319c	4	0.000449	0.067983	[]
0	0	0x60263344	76	0.000436	1.329705	[]
0	0	0x60265324	12	0.000433	0.211682	[]
0	0	0x60265330	540	0.000549	7.497876	[]
0	0	0x60267350	4	0.000508	0.060052	[]
0	0	0x60267354	36	0.000450	0.610973	[]
0	0	0x60267378	32	0.000466	0.523893	[]
0	0	0x6027384c	4	0.000438	0.069649	[]
0	0	0x60273850	184	0.000415	3.383968	[]
0	0	0x6027390c	520	0.000518	7.661336	[]
0	0	0x60273b14	4	0.000478	0.063813	[]
0	0	0x60273cbc	76	0.000446	1.301354	[]
0	0	0x60275c9c	12	0.000427	0.214448	[]
0	0	0x60275ca8	540	0.000653	6.305459	[]
0	0	0x60277cc8	4	0.000438	0.069700	[]
0	0	0x60277ccc	36	0.000431	0.637538	[]
0	0	0x60277cf0	32	0.000482	0.506041	[]
0	0	0x602841c4	4	0.000413	0.073962	[]
0	0	0x602841c8	184	0.000435	3.229358	[]
0	0	0x60284284	520	0.000463	8.568984	[]
0	0	0x6028448c	4	0.000437	0.069829	[]
0	0	0x60284634	76	0.000436	1.329035	[]
0	0	0x60286614	12	0.000458	0.199682	[]
0	0	0x60286620	540	0.000583	7.060719	[]
0	0	0x60288640	4	0.000424	0.072016	[]
0	0	0x60288644	36	0.000507	0.541783	[]
0	0	0x60288668	32	0.000460	0.531223	[]
0	0	0x60294b3c	4	0.000431	0.070749	[]
0	0	0x60294b40	184	0.000483	2.905281	[]
0	0	0x60294bfc	520	0.000513	7.729702	[]
0	0	0x60294e04	4	0.000403	0.075688	[]
0	0	0x60294fac	76	0.000410	1.413119	[]
0	0	0x60296f8c	12	0.000402	0.227651	[]
0	0	0x60296f98	540	0.000636	6.472984	[]
0	0	0x60298fb8	4	0.000416	0.073389	[]
0	0	0x60298fbc	36	0.000403	0.681869	[]
0	0	0x60298fe0	32	0.000444	0.550347	[]
0	0	0x602a54b4	4	0.000413	0.073864	[]
0	0	0x602a54b8	184	0.000429	3.275855	[]
0	0	0x602a5574	520	0.000531	7.468505	[]
0	0	0x602a577c	4	0.000488	0.062500	[]
0	0	0x602a5924	76	0.000483	1.199337	[]
0	0	0x602a7904	12	0.000392	0.233445	[]
0	0	0x602a7910	540	0.000617	6.675611	[]
0	0	0x602a9930	4	0.000397	0.076831	[]
0	0	0x602a9934	36	0.000427	0.642487	[]
0	0	0x602a9958	32	0.000402	0.607132	[]
0	0	0x602b5e2c	4	0.000403	0.075782	[]
0	0	0x602b5e30	184	0.000440	3.187055	[]
0	0	0x602b5eec	520	0.000530	7.492470	[]
0	0	0x602b60f4	4	0.000374	0.081672	[]
0	0	0x602b629c	76	0.000413	1.403066	[]
0	0	0x602b827c	12	0.000418	0.218852	[]
0	0	0x602b8288	540	0.000604	6.821072	[]
0	0	0x602ba2a8	4	0.000404	0.075619	[]
0	0	0x602ba2ac	36	0.000454	0.605091	[]
0	0	0x602ba2d0	32	0.000416	0.587184	[]
0	0	0x602c67a4	4	0.000408	0.074759	[]
0	0	0x602c67a8	184	0.000383	3.667585	[]
0	0	0x602c6864	520	0.000487	8.147513	[]
0	0	0x602c6a6c	4	0.000376	0.081230	[]
0	0	0x602c6c14	76	0.000382	1.516810	[]
0	0	0x602c8bf4	12	0.000383	0.238990	[]
0	0	0x602c8c00	540	0.000598	6.886507	[]
0	0	0x602cac20	4	0.000380	0.080356	[]
0	0	0x602cac24	36	0.000379	0.725454	[]
0	0	0x602cac48	32	0.000393	0.621093	[]
0	0	0x602d711c	4	0.000373	0.081908	[]
0	0	0x602d7120	184	0.000385	3.648417	[]
0	0	0x602d71dc	520	0.000504	7.866728	[]
0	0	0x602d73e4	4	0.000382	0.079975	[]
0	0	0x602d758c	76	0.000343	1.691311	[]
0	0	0x602d956c	12	0.000368	0.248466	[]
0	0	0x602d9578	540	0.000590	6.978778	[]
0	0	0x602db598	4	0.000373	0.081810	[]
0	0	0x602db59c	36	0.000376	0.731055	[]
0	0	0x602db5c0	32	0.000431	0.566396	[]
0	0	0x602e7a94	4	0.000387	0.078928	[]
0	0	0x602e7a98	184	0.000389	3.610972	[]
0	0	0x602e7b54	520	0.000619	6.408015	[]
0	0	0x602e7d5c	4	0.000491	0.062142	[]
0	0	0x602e7f04	76	0.000397	1.458918	[]
0	0	0x602e9ee4	12	0.000385	0.238064	[]
0	0	0x602e9ef0	540	0.000600	6.860829	[]
0	0	0x602ebf10	4	0.000423	0.072064	[]
0	0	0x602ebf14	36	0.000370	0.742619	[]
0	0	0x602ebf38	32	0.000375	0.650570	[]
0	0	0x602f840c	4	0.000365	0.083644	[]
0	0	0x602f8410	184	0.000365	3.843198	[]
0	0	0x602f84cc	520	0.000467	8.489603	[]
0	0	0x602f86d4	4	0.000360	0.084691	[]
0	0	0x602f887c	76	0.000362	1.602411	[]
0	0	0x602fa85c	12	0.000358	0.255904	[]
0	0	0x602fa868	540	0.000617	6.678207	[]
0	0	0x602fc888	4	0.000368	0.082835	[]
0	0	0x602fc88c	36	0.000373	0.736582	[]
0	0	0x602fc8b0	32	0.000364	0.669884	[]
0	0	0x60308d84	4	0.000360	0.084740	[]
0	0	0x60308d88	184	0.000361	3.890488	[]
0	0	0x60308e44	520	0.000470	8.447107	[]
0	0	0x6030904c	4	0.000365	0.083696	[]
0	0	0x603091f4	76	0.000364	1.594348	[]
0	0	0x6030b1d4	12	0.000360	0.254588	[]
0	0	0x6030b1e0	540	0.000579	7.120749	[]
0	0	0x6030d200	4	0.000362	0.084396	[]
0	0	0x6030d204	36	0.000391	0.702070	[]
0	0	0x6030d228	32	0.000434	0.563013	[]
0	0	0x603196fc	4	0.000405	0.075266	[]
0	0	0x60319700	184	0.000420	3.343500	[]
0	0	0x603197bc	520	0.000499	7.948687	[]
0	0	0x603199c4	4	0.000364	0.083832	[]
0	0	0x60319b6c	76	0.000360	1.612791	[]
0	0	0x6031bb4c	12	0.000359	0.254702	[]
0	0	0x6031bb58	540	0.000576	7.155017	[]
0	0	0x6031db78	4	0.000369	0.082708	[]
0	0	0x6031db7c	36	0.000373	0.735556	[]
0	0	0x6031dba0	32	0.000369	0.660818	[]
0	0	0x6032a074	4	0.000356	0.085677	[]
0	0	0x6032a078	184	0.000362	3.879939	[]
0	0	0x6032a134	520	0.000519	7.639503	[]
0	0	0x6032a33c	4	0.000371	0.082255	[]
0	0	0x6032a4e4	76	0.000360	1.611044	[]
1	0	0x602435c0	12	0.000388	0.236161	[]
1	0	0x602435cc	540	0.000581	7.093177	[]
1	0	0x602455ec	4	0.000366	0.083466	[]
1	0	0x602455f0	36	0.000379	0.723924	[]
1	0	0x60245614	32	0.000357	0.683500	[]
1	0	0x60251ae8	4	0.000357	0.085466	[]
1	0	0x60251aec	184	0.000369	3.799705	[]
1	0	0x60251ba8	520	0.000466	8.518569	[]
1	0	0x60251db0	4	0.000355	0.085858	[]
1	0	0x60251f58	76	0.000353	1.640581	[]
1	0	0x60253f38	12	0.000352	0.259974	[]
1	0	0x60253f44	540	0.000575	7.171207	[]
1	0	0x60255f64	4	0.000353	0.086505	[]
1	0	0x60255f68	36	0.000364	0.755278	[]
1	0	0x60255f8c	32	0.000355	0.687174	[]
1	0	0x60262460	4	0.000355	0.086076	[]
1	0	0x60262464	184	0.000357	3.934541	[]
1	0	0x60262520	520	0.000459	8.635196	[]
1	0	0x60262728	4	0.000357	0.085488	[]
1	0	0x602628d0	76	0.000354	1.639422	[]
1	0	0x602648b0	12	0.000380	0.240680	[]
1	0	0x602648bc	540	0.000569	7.237460	[]
1	0	0x602668dc	4	0.000383	0.079782	[]
1	0	0x602668e0	36	0.000378	0.726624	[]
1	0	0x60266904	32	0.000405	0.602560	[]
1	0	0x60272dd8	4	0.000430	0.070895	[]
1	0	0x60272ddc	184	0.000381	3.682101	[]
1	0	0x60272e98	520	0.000473	8.391717	[]
1	0	0x602730a0	4	0.000368	0.082858	[]
1	0	0x60273248	76	0.000354	1.638912	[]
1	0	0x60275228	12	0.000353	0.259465	[]
1	0	0x60275234	540	0.000568	7.254026	[]
1	0	0x60277254	4	0.000359	0.085042	[]
1	0	0x60277258	36	0.000360	0.763680	[]
1	0	0x6027727c	32	0.000353	0.691615	[]
1	0	0x60283750	4	0.000356	0.085699	[]
1	0	0x60283754	184	0.000353	3.980493	[]
1	0	0x60283810	520	0.000459	8.641026	[]
1	0	0x60283a18	4	0.000354	0.086300	[]
1	0	0x60283bc0	76	0.000354	1.638685	[]
1	0	0x60285ba0	12	0.000352	0.259848	[]
1	0	0x60285bac	540	0.000571	7.216175	[]
1	0	0x60287bcc	4	0.000358	0.085183	[]
1	0	0x60287bd0	36	0.000359	0.765572	[]
1	0	0x60287bf4	32	0.000362	0.674809	[]
1	0	0x602940c8	4	0.000360	0.084851	[]
1	0	0x602940cc	184	0.000370	3.797546	[]
1	0	0x60294188	520	0.000473	8.391007	[]
1	0	0x60294390	4	0.000401	0.076132	[]
1	0	0x60294538	76	0.000413	1.402357	[]
1	0	0x60296518	12	0.000370	0.247258	[]
1	0	0x60296524	540	0.000575	7.167465	[]
1	0	0x60298544	4	0.000367	0.083211	[]
1	0	0x60298548	36	0.000359	0.764358	[]
1	0	0x6029856c	32	0.000357	0.683081	[]
1	0	0x602a4a40	4	0.000359	0.085123	[]
1	0	0x602a4a44	184	0.000360	3.900639	[]
1	0	0x602a4b00	520	0.000461	8.610084	[]
1	0	0x602a4d08	4	0.000362	0.084344	[]
1	0	0x602a4eb0	76	0.000362	1.603204	[]
1	0	0x602a6e90	12	0.000373	0.245593	[]
1	0	0x602a6e9c	540	0.000575	7.171070	[]
1	0	0x602a8ebc	4	0.000363	0.084098	[]
1	0	0x602a8ec0	36	0.000358	0.767757	[]
1	0	0x602a8ee4	32	0.000358	0.682563	[]
1	0	0x602b53b8	4	0.000376	0.081088	[]
1	0	0x602b53bc	184	0.000361	3.884664	[]
1	0	0x602b5478	520	0.000467	8.492494	[]
1	0	0x602b5680	4	0.000355	0.086069	[]
1	0	0x602b5828	76	0.000365	1.588534	[]
1	0	0x602b7808	12	0.000395	0.231913	[]
1	0	0x602b7814	540	0.000597	6.901504	[]
1	0	0x602b9834	4	0.000358	0.085318	[]
1	0	0x602b9838	36	0.000353	0.777976	[]
1	0	0x602b985c	32	0.000357	0.683368	[]
1	0	0x602c5d30	4	0.000389	0.078439	[]
1	0	0x602c5d34	184	0.000371	3.786494	[]
1	0	0x602c5df0	520	0.000469	8.460257	[]
1	0	0x602c5ff8	4	0.000362	0.084193	[]
1	0	0x602c61a0	76	0.000359	1.616483	[]
1	0	0x602c8180	12	0.000351	0.261048	[]
1	0	0x602c818c	540	0.000569	7.245350	[]
1	0	0x602ca1ac	4	0.000402	0.075908	[]
1	0	0x602ca1b0	36	0.000363	0.757381	[]
