x	y	SDRAM address	size/bytes	time taken/s	transfer rate/(Mb/s)	missing sequence numbers
0	0	0x602439c0	12	0.001266	0.072342	[]
0	0	0x602439cc	4	0.000476	0.064088	[]
0	0	0x602439d0	1224	0.000917	10.178457	[]
0	0	0x60243e98	24	0.000420	0.436140	[]
0	0	0x6024405c	12	0.000487	0.188062	[]
0	0	0x60244068	156	0.000447	2.664139	[]
0	0	0x60244888	4	0.000462	0.066001	[]
0	0	0x6024488c	36	0.000426	0.644598	[]
0	0	0x602448b0	32	0.000430	0.568280	[]
0	0	0x602464c4	4	0.000421	0.072404	[]
0	0	0x602464c8	184	0.000418	3.362239	[]
0	0	0x60246584	516	0.000504	7.805425	[]
0	0	0x60246788	4	0.000521	0.058536	[]
0	0	0x602467e4	76	0.000472	1.227546	[]
0	0	0x60247144	12	0.000450	0.203558	[]
0	0	0x60247150	156	0.000457	2.602340	[]
0	0	0x60247970	4	0.000498	0.061275	[]
0	0	0x60247974	36	0.000459	0.598512	[]
0	0	0x60247998	32	0.000413	0.590836	[]
0	0	0x602495ac	4	0.000465	0.065575	[]
0	0	0x602495b0	184	0.000468	3.001245	[]
0	0	0x6024966c	516	0.000567	6.940191	[]
0	0	0x60249870	4	0.000461	0.066140	[]
0	0	0x602498cc	76	0.000391	1.482792	[]
0	0	0x6024a22c	12	0.000427	0.214343	[]
0	0	0x6024a238	156	0.000470	2.532725	[]
0	0	0x6024aa58	4	0.000441	0.069172	[]
0	0	0x6024aa5c	36	0.000463	0.593596	[]
0	0	0x6024aa80	32	0.000431	0.566567	[]
0	0	0x6024c694	4	0.000432	0.070572	[]
0	0	0x6024c698	184	0.000456	3.075547	[]
0	0	0x6024c754	516	0.000561	7.017386	[]
0	0	0x6024c958	4	0.000504	0.060504	[]
0	0	0x6024c9b4	76	0.000449	1.292708	[]
0	0	0x6024d314	12	0.000428	0.213942	[]
0	0	0x6024d320	156	0.000427	2.785350	[]
0	0	0x6024db40	4	0.000426	0.071652	[]
0	0	0x6024db44	36	0.000447	0.614734	[]
0	0	0x6024db68	32	0.000438	0.556786	[]
0	0	0x6024f77c	4	0.000422	0.072260	[]
0	0	0x6024f780	184	0.000429	3.269827	[]
0	0	0x6024f83c	516	0.000498	7.911796	[]
0	0	0x6024fa40	4	0.000496	0.061522	[]
0	0	0x6024fa9c	76	0.000488	1.189032	[]
0	0	0x602503fc	12	0.000459	0.199573	[]
0	0	0x60250408	156	0.000449	2.651208	[]
0	0	0x60250c28	4	0.000463	0.065930	[]
0	0	0x60250c2c	36	0.000396	0.694279	[]
0	0	0x60250c50	32	0.000433	0.563859	[]
0	0	0x60252864	4	0.000502	0.060736	[]
0	0	0x60252868	184	0.000437	3.209791	[]
0	0	0x60252924	516	0.000526	7.485459	[]
0	0	0x60252b28	4	0.000394	0.077457	[]
0	0	0x60252b84	76	0.000469	1.236104	[]
0	0	0x602534e4	12	0.000482	0.189801	[]
0	0	0x602534f0	156	0.000458	2.600862	[]
0	0	0x60253d10	4	0.000472	0.064705	[]
0	0	0x60253d14	36	0.000499	0.550039	[]
0	0	0x60253d38	32	0.000520	0.469769	[]
0	0	0x6025594c	4	0.000449	0.067937	[]
0	0	0x60255950	184	0.000451	3.113196	[]
0	0	0x60255a0c	516	0.000569	6.924675	[]
0	0	0x60255c10	4	0.000435	0.070207	[]
0	0	0x60255c6c	76	0.000404	1.434373	[]
0	0	0x602565cc	12	0.000404	0.226716	[]
0	0	0x602565d8	156	0.000414	2.874622	[]
0	0	0x60256df8	4	0.000364	0.083823	[]
0	0	0x60256dfc	36	0.000414	0.663663	[]
0	0	0x60256e20	32	0.000406	0.601284	[]
0	0	0x60258a34	4	0.000398	0.076592	[]
0	0	0x60258a38	184	0.000409	3.431859	[]
0	0	0x60258af4	516	0.000471	8.364302	[]
0	0	0x60258cf8	4	0.000416	0.073338	[]
0	0	0x60258d54	76	0.000415	1.395670	[]
0	0	0x602596b4	12	0.000399	0.229685	[]
0	0	0x602596c0	156	0.000391	3.044249	[]
0	0	0x60259ee0	4	0.000358	0.085170	[]
0	0	0x60259ee4	36	0.000429	0.640136	[]
0	0	0x60259f08	32	0.000430	0.567978	[]
0	0	0x6025bb1c	4	0.000406	0.075246	[]
0	0	0x6025bb20	184	0.000398	3.523598	[]
0	0	0x6025bbdc	516	0.000493	7.980425	[]
0	0	0x6025bde0	4	0.000403	0.075718	[]
0	0	0x6025be3c	76	0.000412	1.407118	[]
0	0	0x6025c79c	12	0.000386	0.236894	[]
0	0	0x6025c7a8	156	0.000375	3.172458	[]
0	0	0x6025cfc8	4	0.000372	0.082078	[]
0	0	0x6025cfcc	36	0.000423	0.649537	[]
0	0	0x6025cff0	32	0.000410	0.595564	[]
0	0	0x6025ec04	4	0.000412	0.074088	[]
0	0	0x6025ec08	184	0.000374	3.748768	[]
0	0	0x6025ecc4	516	0.000492	8.001836	[]
0	0	0x6025eec8	4	0.000377	0.080944	[]
0	0	0x6025ef24	76	0.000368	1.576441	[]
0	0	0x6025f884	12	0.000370	0.247432	[]
0	0	0x6025f890	156	0.000372	3.195378	[]
0	0	0x602600b0	4	0.000367	0.083111	[]
0	0	0x602600b4	36	0.000375	0.732633	[]
0	0	0x602600d8	32	0.000377	0.646932	[]
0	0	0x60261cec	4	0.000369	0.082795	[]
0	0	0x60261cf0	184	0.000380	3.691882	[]
0	0	0x60261dac	516	0.000484	8.127235	[]
0	0	0x60261fb0	4	0.000371	0.082217	[]
0	0	0x6026200c	76	0.000373	1.554715	[]
0	0	0x6026296c	12	0.000373	0.245489	[]
0	0	0x60262978	156	0.000410	2.901674	[]
0	0	0x60263198	4	0.000400	0.076370	[]
0	0	0x6026319c	36	0.000412	0.667258	[]
0	0	0x602631c0	32	0.000354	0.689795	[]
0	0	0x60264dd4	4	0.000379	0.080593	[]
0	0	0x60264dd8	184	0.000364	3.854161	[]
0	0	0x60264e94	516	0.000470	8.382826	[]
0	0	0x60265098	4	0.000367	0.083070	[]
0	0	0x602650f4	76	0.000382	1.517882	[]
0	0	0x60265a54	12	0.000363	0.251877	[]
0	0	0x60265a60	156	0.000367	3.244144	[]
0	0	0x60266280	4	0.000361	0.084461	[]
0	0	0x60266284	36	0.000358	0.766491	[]
0	0	0x602662a8	32	0.000370	0.659856	[]
0	0	0x60267ebc	4	0.000360	0.084674	[]
0	0	0x60267ec0	184	0.000361	3.892969	[]
0	0	0x60267f7c	516	0.000464	8.481452	[]
0	0	0x60268180	4	0.000378	0.080734	[]
0	0	0x602681dc	76	0.000333	1.743484	[]
0	0	0x60268b3c	12	0.000363	0.252335	[]
0	0	0x60268b48	92	0.000359	1.953582	[]
0	0	0x60268f68	4	0.000362	0.084256	[]
0	0	0x60268f6c	36	0.000370	0.743020	[]
0	0	0x60268f90	32	0.000367	0.666028	[]
0	0	0x6026ab24	4	0.000367	0.083247	[]
0	0	0x6026ab28	184	0.000362	3.881548	[]
0	0	0x6026abe4	516	0.000474	8.308168	[]
0	0	0x6026ade8	4	0.000369	0.082618	[]
